"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","rank"
"GO:0000018","GO:0000018","regulation of DNA recombination",0.00719424460431655,"137/20772",0.521042912386008,0.705181581046544,0.583366913808128,"ENSG00000133863/ENSG00000112983/ENSG00000163312",3,1598
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process",0.00719424460431655,"137/20772",0.521042912386008,0.705181581046544,0.583366913808128,"ENSG00000164687/ENSG00000103150/ENSG00000119508",3,1599
"GO:0098656","GO:0098656","monoatomic anion transmembrane transport",0.00719424460431655,"137/20772",0.521042912386008,0.705181581046544,0.583366913808128,"ENSG00000047932/ENSG00000112782/ENSG00000106688",3,1600
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway",0.0119904076738609,"238/20772",0.521954445197286,0.706173661149269,0.584187619741652,"ENSG00000092445/ENSG00000101695/ENSG00000115310/ENSG00000000003/ENSG00000108984",5,914
"GO:0034340","GO:0034340","response to type I interferon",0.00479616306954436,"87/20772",0.523842053373669,0.70800108067859,0.585699366672805,"ENSG00000111679/ENSG00000114251",2,2298
"GO:0061614","GO:0061614","miRNA transcription",0.00479616306954436,"87/20772",0.523842053373669,0.70800108067859,0.585699366672805,"ENSG00000129514/ENSG00000196700",2,2299
"GO:2000134","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle",0.00479616306954436,"87/20772",0.523842053373669,0.70800108067859,0.585699366672805,"ENSG00000122641/ENSG00000175215",2,2300
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process",0.0167865707434053,"340/20772",0.526285016854309,0.708056582725556,0.585745281170176,"ENSG00000111087/ENSG00000112983/ENSG00000104313/ENSG00000064655/ENSG00000070193/ENSG00000163312/ENSG00000129173",7,527
"GO:0001894","GO:0001894","tissue homeostasis",0.0143884892086331,"290/20772",0.527603744433993,0.708056582725556,0.585745281170176,"ENSG00000160180/ENSG00000169744/ENSG00000198648/ENSG00000170891/ENSG00000106688/ENSG00000154127",6,700
"GO:0060249","GO:0060249","anatomical structure homeostasis",0.0143884892086331,"290/20772",0.527603744433993,0.708056582725556,0.585745281170176,"ENSG00000160180/ENSG00000169744/ENSG00000198648/ENSG00000170891/ENSG00000106688/ENSG00000154127",6,701
"GO:0055088","GO:0055088","lipid homeostasis",0.00959232613908873,"189/20772",0.527709588192288,0.708056582725556,0.585745281170176,"ENSG00000181722/ENSG00000115310/ENSG00000182704/ENSG00000100344",4,1209
"GO:0006536","GO:0006536","glutamate metabolic process",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000001084",1,3356
"GO:0007617","GO:0007617","mating behavior",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000151090",1,3357
"GO:0009112","GO:0009112","nucleobase metabolic process",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000118271",1,3358
"GO:0014742","GO:0014742","positive regulation of muscle hypertrophy",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000119508",1,3359
"GO:0015813","GO:0015813","L-glutamate transmembrane transport",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000106688",1,3360
"GO:0019068","GO:0019068","virion assembly",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000167987",1,3361
"GO:0021801","GO:0021801","cerebral cortex radial glia-guided migration",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000115310",1,3362
"GO:0022030","GO:0022030","telencephalon glial cell migration",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000115310",1,3363
"GO:0035633","GO:0035633","maintenance of blood-brain barrier",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000106688",1,3364
"GO:0044273","GO:0044273","sulfur compound catabolic process",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000103150",1,3365
"GO:0048799","GO:0048799","animal organ maturation",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000068885",1,3366
"GO:0051354","GO:0051354","negative regulation of oxidoreductase activity",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000188906",1,3367
"GO:0055023","GO:0055023","positive regulation of cardiac muscle tissue growth",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000111087",1,3368
"GO:0060074","GO:0060074","synapse maturation",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000162599",1,3369
"GO:0071295","GO:0071295","cellular response to vitamin",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000186350",1,3370
"GO:1900027","GO:1900027","regulation of ruffle assembly",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000107104",1,3371
"GO:1900746","GO:1900746","regulation of vascular endothelial growth factor signaling pathway",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000092421",1,3372
"GO:1902235","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",0.00239808153477218,"37/20772",0.528102439268878,0.708056582725556,0.585745281170176,"ENSG00000188906",1,3373
"GO:0016311","GO:0016311","dephosphorylation",0.0191846522781775,"391/20772",0.528178709712618,0.708056582725556,0.585745281170176,"ENSG00000104313/ENSG00000064655/ENSG00000163590/ENSG00000175215/ENSG00000111679/ENSG00000163629/ENSG00000158716/ENSG00000154127",8,423
"GO:0045787","GO:0045787","positive regulation of cell cycle",0.0191846522781775,"391/20772",0.528178709712618,0.708056582725556,0.585745281170176,"ENSG00000129514/ENSG00000111087/ENSG00000036672/ENSG00000124205/ENSG00000070193/ENSG00000114315/ENSG00000114251/ENSG00000129173",8,424
"GO:1903706","GO:1903706","regulation of hemopoiesis",0.0239808153477218,"492/20772",0.529025516470715,0.708951539010212,0.586485640674459,"ENSG00000152154/ENSG00000187098/ENSG00000114861/ENSG00000164690/ENSG00000122641/ENSG00000111679/ENSG00000141736/ENSG00000124766/ENSG00000110492/ENSG00000154127",10,273
"GO:0006650","GO:0006650","glycerophospholipid metabolic process",0.0167865707434053,"341/20772",0.529396259240871,0.709208127855362,0.58669790577998,"ENSG00000164687/ENSG00000137968/ENSG00000133321/ENSG00000144645/ENSG00000168890/ENSG00000143315/ENSG00000100344",7,528
"GO:0002711","GO:0002711","positive regulation of T cell mediated immunity",0.00719424460431655,"139/20772",0.53080554550295,0.710263368940489,0.587570862124416,"ENSG00000163251/ENSG00000131019/ENSG00000079950",3,1601
"GO:0030833","GO:0030833","regulation of actin filament polymerization",0.00719424460431655,"139/20772",0.53080554550295,0.710263368940489,0.587570862124416,"ENSG00000145147/ENSG00000107104/ENSG00000119328",3,1602
"GO:2000779","GO:2000779","regulation of double-strand break repair",0.00719424460431655,"139/20772",0.53080554550295,0.710263368940489,0.587570862124416,"ENSG00000133863/ENSG00000112983/ENSG00000163312",3,1603
"GO:0006898","GO:0006898","receptor-mediated endocytosis",0.0143884892086331,"291/20772",0.53096714088347,0.710263368940489,0.587570862124416,"ENSG00000131477/ENSG00000196338/ENSG00000135312/ENSG00000151746/ENSG00000248329/ENSG00000243244",6,702
"GO:0052548","GO:0052548","regulation of endopeptidase activity",0.0191846522781775,"392/20772",0.531081659586948,0.710263368940489,0.587570862124416,"ENSG00000132386/ENSG00000163536/ENSG00000135596/ENSG00000169242/ENSG00000149131/ENSG00000092010/ENSG00000124570/ENSG00000106688",8,425
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway",0.00959232613908873,"190/20772",0.531867469532512,0.710833685631965,0.588042661015853,"ENSG00000145147/ENSG00000111679/ENSG00000114251/ENSG00000138600",4,1210
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion",0.00959232613908873,"190/20772",0.531867469532512,0.710833685631965,0.588042661015853,"ENSG00000164690/ENSG00000111679/ENSG00000141736/ENSG00000110492",4,1211
"GO:0007033","GO:0007033","vacuole organization",0.0119904076738609,"241/20772",0.533064855993688,0.712193370587988,0.589167470905767,"ENSG00000109113/ENSG00000188906/ENSG00000140943/ENSG00000177169/ENSG00000136874",5,915
"GO:0006888","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport",0.00719424460431655,"140/20772",0.535644992157632,0.713423971761246,0.590185495238602,"ENSG00000188906/ENSG00000047932/ENSG00000136874",3,1604
"GO:0051224","GO:0051224","negative regulation of protein transport",0.00719424460431655,"140/20772",0.535644992157632,0.713423971761246,0.590185495238602,"ENSG00000188906/ENSG00000162878/ENSG00000101311",3,1605
"GO:1903305","GO:1903305","regulation of regulated secretory pathway",0.00719424460431655,"140/20772",0.535644992157632,0.713423971761246,0.590185495238602,"ENSG00000188906/ENSG00000135596/ENSG00000135312",3,1606
"GO:0031424","GO:0031424","keratinization",0.00479616306954436,"89/20772",0.536075300356615,0.713423971761246,0.590185495238602,"ENSG00000170477/ENSG00000185640",2,2301
"GO:0006066","GO:0006066","alcohol metabolic process",0.0191846522781775,"394/20772",0.536867827202115,0.713423971761246,0.590185495238602,"ENSG00000196542/ENSG00000182704/ENSG00000116096/ENSG00000149809/ENSG00000140943/ENSG00000137124/ENSG00000079435/ENSG00000137714",8,426
"GO:0009225","GO:0009225","nucleotide-sugar metabolic process",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000162694",1,3374
"GO:0009303","GO:0009303","rRNA transcription",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000106723",1,3375
"GO:0033144","GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000114861",1,3376
"GO:0043162","GO:0043162","ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000167987",1,3377
"GO:0043516","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000124766",1,3378
"GO:0051938","GO:0051938","L-glutamate import",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000106688",1,3379
"GO:0060142","GO:0060142","regulation of syncytium formation by plasma membrane fusion",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000169245",1,3380
"GO:0070193","GO:0070193","synaptonemal complex organization",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000133863",1,3381
"GO:0086005","GO:0086005","ventricular cardiac muscle cell action potential",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000152642",1,3382
"GO:0090050","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000099250",1,3383
"GO:0098810","GO:0098810","neurotransmitter reuptake",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000046653",1,3384
"GO:1901661","GO:1901661","quinone metabolic process",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000167113",1,3385
"GO:1903203","GO:1903203","regulation of oxidative stress-induced neuron death",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000119508",1,3386
"GO:2000001","GO:2000001","regulation of DNA damage checkpoint",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000136104",1,3387
"GO:2000758","GO:2000758","positive regulation of peptidyl-lysine acetylation",0.00239808153477218,"38/20772",0.537592735040514,0.713423971761246,0.590185495238602,"ENSG00000124766",1,3388
"GO:0000910","GO:0000910","cytokinesis",0.00959232613908873,"192/20772",0.540128759810008,0.716549085784169,0.59277076997046,"ENSG00000112685/ENSG00000117632/ENSG00000125354/ENSG00000129173",4,1212
"GO:0019079","GO:0019079","viral genome replication",0.00719424460431655,"141/20772",0.540456060423971,0.716742934977281,0.59293113321387,"ENSG00000174718/ENSG00000162599/ENSG00000128394",3,1607
"GO:0032418","GO:0032418","lysosome localization",0.00479616306954436,"90/20772",0.542110516266907,0.717734003464486,0.593751002280636,"ENSG00000109113/ENSG00000119508",2,2302
"GO:0055072","GO:0055072","iron ion homeostasis",0.00479616306954436,"90/20772",0.542110516266907,0.717734003464486,0.593751002280636,"ENSG00000089472/ENSG00000164039",2,2303
"GO:0098586","GO:0098586","cellular response to virus",0.00479616306954436,"90/20772",0.542110516266907,0.717734003464486,0.593751002280636,"ENSG00000116977/ENSG00000169245",2,2304
"GO:1990849","GO:1990849","vacuolar localization",0.00479616306954436,"90/20772",0.542110516266907,0.717734003464486,0.593751002280636,"ENSG00000109113/ENSG00000119508",2,2305
"GO:2000781","GO:2000781","positive regulation of double-strand break repair",0.00479616306954436,"90/20772",0.542110516266907,0.717734003464486,0.593751002280636,"ENSG00000112983/ENSG00000163312",2,2306
"GO:0009152","GO:0009152","purine ribonucleotide biosynthetic process",0.0119904076738609,"244/20772",0.544058098197667,0.719578990863555,0.595277282367834,"ENSG00000035687/ENSG00000112981/ENSG00000103150/ENSG00000155897/ENSG00000155085",5,916
"GO:0046474","GO:0046474","glycerophospholipid biosynthetic process",0.0119904076738609,"244/20772",0.544058098197667,0.719578990863555,0.595277282367834,"ENSG00000164687/ENSG00000137968/ENSG00000168890/ENSG00000143315/ENSG00000100344",5,917
"GO:0007219","GO:0007219","Notch signaling pathway",0.00959232613908873,"193/20772",0.544231633130373,0.719578990863555,0.595277282367834,"ENSG00000129514/ENSG00000070193/ENSG00000114315/ENSG00000163389",4,1213
"GO:0018394","GO:0018394","peptidyl-lysine acetylation",0.00959232613908873,"193/20772",0.544231633130373,0.719578990863555,0.595277282367834,"ENSG00000164690/ENSG00000112983/ENSG00000124766/ENSG00000137343",4,1214
"GO:0002286","GO:0002286","T cell activation involved in immune response",0.00719424460431655,"142/20772",0.545238420407784,0.720208790789614,0.595798289224871,"ENSG00000114861/ENSG00000006042/ENSG00000110492",3,1608
"GO:0006298","GO:0006298","mismatch repair",0.00239808153477218,"39/20772",0.546892620710819,0.720208790789614,0.595798289224871,"ENSG00000136104",1,3389
"GO:0014037","GO:0014037","Schwann cell differentiation",0.00239808153477218,"39/20772",0.546892620710819,0.720208790789614,0.595798289224871,"ENSG00000100697",1,3390
"GO:0014808","GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.00239808153477218,"39/20772",0.546892620710819,0.720208790789614,0.595798289224871,"ENSG00000183023",1,3391
"GO:0021696","GO:0021696","cerebellar cortex morphogenesis",0.00239808153477218,"39/20772",0.546892620710819,0.720208790789614,0.595798289224871,"ENSG00000111087",1,3392
"GO:0033687","GO:0033687","osteoblast proliferation",0.00239808153477218,"39/20772",0.546892620710819,0.720208790789614,0.595798289224871,"ENSG00000068885",1,3393
"GO:0048147","GO:0048147","negative regulation of fibroblast proliferation",0.00239808153477218,"39/20772",0.546892620710819,0.720208790789614,0.595798289224871,"ENSG00000102119",1,3394
"GO:0050858","GO:0050858","negative regulation of antigen receptor-mediated signaling pathway",0.00239808153477218,"39/20772",0.546892620710819,0.720208790789614,0.595798289224871,"ENSG00000111679",1,3395
"GO:0060964","GO:0060964","regulation of miRNA-mediated gene silencing",0.00239808153477218,"39/20772",0.546892620710819,0.720208790789614,0.595798289224871,"ENSG00000144791",1,3396
"GO:0070536","GO:0070536","protein K63-linked deubiquitination",0.00239808153477218,"39/20772",0.546892620710819,0.720208790789614,0.595798289224871,"ENSG00000138134",1,3397
"GO:1900745","GO:1900745","positive regulation of p38MAPK cascade",0.00239808153477218,"39/20772",0.546892620710819,0.720208790789614,0.595798289224871,"ENSG00000198648",1,3398
"GO:1905332","GO:1905332","positive regulation of morphogenesis of an epithelium",0.00239808153477218,"39/20772",0.546892620710819,0.720208790789614,0.595798289224871,"ENSG00000110492",1,3399
"GO:0006112","GO:0006112","energy reserve metabolic process",0.00479616306954436,"91/20772",0.548091081724603,0.721306826115279,0.596706647435582,"ENSG00000102893/ENSG00000152556",2,2307
"GO:0034103","GO:0034103","regulation of tissue remodeling",0.00479616306954436,"91/20772",0.548091081724603,0.721306826115279,0.596706647435582,"ENSG00000110492/ENSG00000154127",2,2308
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process",0.00959232613908873,"194/20772",0.548315647972291,0.721362388885396,0.596752612166647,"ENSG00000181722/ENSG00000160180/ENSG00000125798/ENSG00000103150",4,1215
"GO:0002292","GO:0002292","T cell differentiation involved in immune response",0.00479616306954436,"92/20772",0.554016754081127,0.725927184977825,0.600528875018908,"ENSG00000114861/ENSG00000006042",2,2309
"GO:0008306","GO:0008306","associative learning",0.00479616306954436,"92/20772",0.554016754081127,0.725927184977825,0.600528875018908,"ENSG00000101856/ENSG00000106688",2,2310
"GO:0045123","GO:0045123","cellular extravasation",0.00479616306954436,"92/20772",0.554016754081127,0.725927184977825,0.600528875018908,"ENSG00000170962/ENSG00000110492",2,2311
"GO:0071277","GO:0071277","cellular response to calcium ion",0.00479616306954436,"92/20772",0.554016754081127,0.725927184977825,0.600528875018908,"ENSG00000114251/ENSG00000155897",2,2312
"GO:0001990","GO:0001990","regulation of systemic arterial blood pressure by hormone",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000124205",1,3400
"GO:0002335","GO:0002335","mature B cell differentiation",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000153551",1,3401
"GO:0017004","GO:0017004","cytochrome complex assembly",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000203667",1,3402
"GO:0030851","GO:0030851","granulocyte differentiation",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000198945",1,3403
"GO:0032350","GO:0032350","regulation of hormone metabolic process",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000148737",1,3404
"GO:0033028","GO:0033028","myeloid cell apoptotic process",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000241839",1,3405
"GO:0038065","GO:0038065","collagen-activated signaling pathway",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000154127",1,3406
"GO:0042401","GO:0042401","biogenic amine biosynthetic process",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000132437",1,3407
"GO:0045454","GO:0045454","cell redox homeostasis",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000001084",1,3408
"GO:0048265","GO:0048265","response to pain",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000137343",1,3409
"GO:0048821","GO:0048821","erythrocyte development",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000198945",1,3410
"GO:0050775","GO:0050775","positive regulation of dendrite morphogenesis",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000133216",1,3411
"GO:0060323","GO:0060323","head morphogenesis",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000134853",1,3412
"GO:0061099","GO:0061099","negative regulation of protein tyrosine kinase activity",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000213066",1,3413
"GO:0095500","GO:0095500","acetylcholine receptor signaling pathway",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000150995",1,3414
"GO:1902229","GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000136603",1,3415
"GO:1902547","GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000092421",1,3416
"GO:1902745","GO:1902745","positive regulation of lamellipodium organization",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000138193",1,3417
"GO:1903514","GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum",0.00239808153477218,"40/20772",0.556005907604351,0.725927184977825,0.600528875018908,"ENSG00000183023",1,3418
"GO:0045732","GO:0045732","positive regulation of protein catabolic process",0.0119904076738609,"248/20772",0.558523814685521,0.728974005574372,0.603049380908606,"ENSG00000188906/ENSG00000001084/ENSG00000114251/ENSG00000137393/ENSG00000112208",5,918
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization",0.00719424460431655,"145/20772",0.559410172712971,0.7296494043035,0.60360810972795,"ENSG00000117632/ENSG00000167566/ENSG00000105976",3,1609
"GO:0045582","GO:0045582","positive regulation of T cell differentiation",0.00719424460431655,"145/20772",0.559410172712971,0.7296494043035,0.60360810972795,"ENSG00000164690/ENSG00000124766/ENSG00000110492",3,1610
"GO:0051591","GO:0051591","response to cAMP",0.00479616306954436,"93/20772",0.559887322357562,0.730008788315108,0.603905412929506,"ENSG00000183023/ENSG00000137714",2,2313
"GO:0062012","GO:0062012","regulation of small molecule metabolic process",0.0167865707434053,"351/20772",0.560054770610807,0.730008788315108,0.603905412929506,"ENSG00000181722/ENSG00000160180/ENSG00000125798/ENSG00000164687/ENSG00000140943/ENSG00000103150/ENSG00000119508",7,529
"GO:0044843","GO:0044843","cell cycle G1/S phase transition",0.0143884892086331,"300/20772",0.560773092913223,0.730704333189957,0.604480807803623,"ENSG00000111087/ENSG00000122641/ENSG00000070193/ENSG00000175215/ENSG00000111679/ENSG00000092010",6,703
"GO:0031669","GO:0031669","cellular response to nutrient levels",0.0119904076738609,"249/20772",0.562104672537028,0.731072334048447,0.604785239358369,"ENSG00000125798/ENSG00000186350/ENSG00000188906/ENSG00000177169/ENSG00000184304",5,919
"GO:0097237","GO:0097237","cellular response to toxic substance",0.00719424460431655,"146/20772",0.564074693432789,0.731072334048447,0.604785239358369,"ENSG00000116329/ENSG00000163629/ENSG00000008394",3,1611
"GO:1904950","GO:1904950","negative regulation of establishment of protein localization",0.00719424460431655,"146/20772",0.564074693432789,0.731072334048447,0.604785239358369,"ENSG00000188906/ENSG00000162878/ENSG00000101311",3,1612
"GO:0050671","GO:0050671","positive regulation of lymphocyte proliferation",0.00959232613908873,"198/20772",0.564458273582558,0.731072334048447,0.604785239358369,"ENSG00000164690/ENSG00000070193/ENSG00000133216/ENSG00000114315",4,1216
"GO:0006654","GO:0006654","phosphatidic acid biosynthetic process",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000100344",1,3419
"GO:0009309","GO:0009309","amine biosynthetic process",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000132437",1,3420
"GO:0010762","GO:0010762","regulation of fibroblast migration",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000183023",1,3421
"GO:0031111","GO:0031111","negative regulation of microtubule polymerization or depolymerization",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000117632",1,3422
"GO:0040001","GO:0040001","establishment of mitotic spindle localization",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000070193",1,3423
"GO:0042755","GO:0042755","eating behavior",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000116329",1,3424
"GO:0046627","GO:0046627","negative regulation of insulin receptor signaling pathway",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000107104",1,3425
"GO:0046629","GO:0046629","gamma-delta T cell activation",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000124766",1,3426
"GO:0051281","GO:0051281","positive regulation of release of sequestered calcium ion into cytosol",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000169245",1,3427
"GO:0060421","GO:0060421","positive regulation of heart growth",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000111087",1,3428
"GO:0060999","GO:0060999","positive regulation of dendritic spine development",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000133216",1,3429
"GO:0090181","GO:0090181","regulation of cholesterol metabolic process",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000140943",1,3430
"GO:0090279","GO:0090279","regulation of calcium ion import",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000114315",1,3431
"GO:1900368","GO:1900368","regulation of post-transcriptional gene silencing by RNA",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000144791",1,3432
"GO:1901028","GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000001084",1,3433
"GO:1901186","GO:1901186","positive regulation of ERBB signaling pathway",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000115310",1,3434
"GO:1901998","GO:1901998","toxin transport",0.00239808153477218,"41/20772",0.564936330936831,0.731072334048447,0.604785239358369,"ENSG00000099250",1,3435
"GO:0002548","GO:0002548","monocyte chemotaxis",0.00479616306954436,"94/20772",0.565702606076653,0.731824561687128,0.60540752548701,"ENSG00000145147/ENSG00000169245",2,2314
"GO:0006997","GO:0006997","nucleus organization",0.00719424460431655,"147/20772",0.568709073700947,0.735233037765015,0.608227213669159,"ENSG00000064393/ENSG00000115310/ENSG00000102119",3,1613
"GO:0014074","GO:0014074","response to purine-containing compound",0.00719424460431655,"147/20772",0.568709073700947,0.735233037765015,0.608227213669159,"ENSG00000035687/ENSG00000183023/ENSG00000137714",3,1614
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process",0.0143884892086331,"303/20772",0.570510039206817,0.737320390428673,0.609953992294914,"ENSG00000181722/ENSG00000188906/ENSG00000188316/ENSG00000152556/ENSG00000112981/ENSG00000155085",6,704
"GO:0045069","GO:0045069","regulation of viral genome replication",0.00479616306954436,"95/20772",0.571462454128759,0.738051366851034,0.610558698190587,"ENSG00000174718/ENSG00000128394",2,2315
"GO:0050848","GO:0050848","regulation of calcium-mediated signaling",0.00479616306954436,"95/20772",0.571462454128759,0.738051366851034,0.610558698190587,"ENSG00000188906/ENSG00000150995",2,2316
"GO:0006694","GO:0006694","steroid biosynthetic process",0.00959232613908873,"200/20772",0.572410344483777,0.738051366851034,0.610558698190587,"ENSG00000149809/ENSG00000140943/ENSG00000204228/ENSG00000137714",4,1217
"GO:0032874","GO:0032874","positive regulation of stress-activated MAPK cascade",0.00719424460431655,"148/20772",0.573313068705724,0.738051366851034,0.610558698190587,"ENSG00000064393/ENSG00000198648/ENSG00000114251",3,1615
"GO:0010770","GO:0010770","positive regulation of cell morphogenesis involved in differentiation",0.00239808153477218,"42/20772",0.573687551331378,0.738051366851034,0.610558698190587,"ENSG00000133216",1,3436
"GO:0016242","GO:0016242","negative regulation of macroautophagy",0.00239808153477218,"42/20772",0.573687551331378,0.738051366851034,0.610558698190587,"ENSG00000188906",1,3437
