"","HvsN_padj","HvsN_log2FoldChange","HvsL_padj","HvsL_log2FoldChange","LvsN_padj","LvsN_log2FoldChange","cyclo_padj","cyclo_log2FoldChange","HvsN_thr","HvsL_thr","LvsN_thr","cyclo_thr","WGCNA","cluster","sub_cluster","genes"
"ENSG00000004478",0.389374420808846,0.145549511082877,0.962745092093288,0.019469954014509,0.480658039335414,0.126079557068368,0.75383751314523,0.0824959183498491,FALSE,FALSE,FALSE,FALSE,"no","no","no","FKBP4"
"ENSG00000004487",0.712923688959731,0.0310036218183307,0.898936832372109,-0.0187504714843832,0.49862274928027,0.0497540933027139,0.818012809621361,-0.0267358170329951,FALSE,FALSE,FALSE,FALSE,"no","no","no","KDM1A"
"ENSG00000004534",0.592208032487467,0.0536316118333681,0.984015560678632,0.00441730859680934,0.632199822168343,0.0492143032365588,0.536900450403405,0.0725403551839977,FALSE,FALSE,FALSE,FALSE,"no","no","no","RBM6"
"ENSG00000004660",0.995916319492951,0.00301020457704413,0.957049109172586,0.0392059408433778,0.931923779056467,-0.0361957362663336,0.974842845945834,-0.0183759911856871,FALSE,FALSE,FALSE,FALSE,"no","no","no","CAMKK1"
"ENSG00000004700",0.961535598788846,0.0199383865554246,0.959445848446255,0.0315019993858133,0.972286990483994,-0.0115636128303887,0.657708898255146,0.15594707671734,FALSE,FALSE,FALSE,FALSE,"no","no","no","RECQL"
"ENSG00000004766",0.722984335236182,-0.0845461643767235,0.840704319051497,0.0781779633083446,0.406962470299028,-0.162724127685068,0.641443878175529,-0.131202622666743,FALSE,FALSE,FALSE,FALSE,"no","no","no","VPS50"
"ENSG00000004777",0.127349535415222,-0.396906304660326,0.947394575901295,-0.0486894304161101,0.193878111731586,-0.348216874244216,0.268178922569729,-0.399812112269954,FALSE,FALSE,FALSE,FALSE,"no","no","no","ARHGAP33"
"ENSG00000004779",0.807590803036533,-0.0268619116108145,0.904862250414426,-0.0214332147689342,0.963416493729054,-0.00542869684188024,0.302691869035363,-0.0935650462032532,FALSE,FALSE,FALSE,FALSE,"no","no","no","NDUFAB1"
"ENSG00000004838",NA,-1.76438104145801,NA,-0.846138800792723,NA,-0.918242240665286,0.116313268452261,-1.70228609283575,NA,FALSE,FALSE,FALSE,"yes","1","2","ZMYND10"
"ENSG00000004848",2.82869068857421e-11,-1.64018230772821,0.300315835335716,-0.421372686470968,1.9616278866274e-06,-1.21880962125725,0.000796257751072742,-1.47599596637402,TRUE,FALSE,TRUE,TRUE,"no","no","no","ARX"
"ENSG00000004864",0.185604307248058,-0.161027429225429,0.904862250414426,-0.0356503656271554,0.337664995388623,-0.125377063598273,0.404764153513738,-0.140581227845239,FALSE,FALSE,FALSE,FALSE,"no","no","no","SLC25A13"
"ENSG00000004866",0.874396699296528,0.0764231660902373,0.608014638235082,0.253449286099457,0.66406538987059,-0.17702612000922,0.544627256228752,0.276090834866448,FALSE,FALSE,FALSE,FALSE,"no","no","no","ST7"
"ENSG00000004897",0.826741726544378,-0.0299772494211514,0.963536891784521,0.0114471521973874,0.740295305391138,-0.0414244016185388,0.7017608728115,-0.0571877617950136,FALSE,FALSE,FALSE,FALSE,"no","no","no","CDC27"
"ENSG00000004948",NA,0.195668299982775,NA,-0.0779708620216438,NA,0.273639162004419,NA,-0.115221984148383,FALSE,FALSE,FALSE,FALSE,"no","no","no","CALCR"
"ENSG00000004961",0.98472865309005,0.00698322867507553,0.954296714519078,-0.0278982088452491,0.896275917709643,0.0348814375203246,0.841964250456586,-0.0656778299054885,FALSE,FALSE,FALSE,FALSE,"no","no","no","HCCS"
"ENSG00000004975",0.93310697058286,0.0161303132688973,0.694985778423268,0.0756062776547691,0.678423083815978,-0.0594759643858718,0.749356713147713,0.0605372117762753,FALSE,FALSE,FALSE,FALSE,"no","no","no","DVL2"
"ENSG00000005007",0.548710752124251,0.10852316760378,0.491675109032068,0.147151329618239,0.864078374661208,-0.0386281620144593,0.177584796619065,0.229844903109486,FALSE,FALSE,FALSE,FALSE,"no","no","no","UPF1"
"ENSG00000005020",0.0269209912721986,-0.53489842984911,0.528302158598399,-0.262191969656715,0.338527226442471,-0.272706460192395,0.202505700852372,-0.446854149150015,FALSE,FALSE,FALSE,FALSE,"no","no","no","SKAP2"
"ENSG00000005022",0.0438502587251946,-0.128862096774011,0.317617904067536,-0.0854387134311845,0.626608613221197,-0.0434233833428261,0.00124595950894857,-0.190916123237742,FALSE,FALSE,FALSE,FALSE,"no","no","no","SLC25A5"
"ENSG00000005059",0.761955676416903,-0.0686431326417827,0.917181827041622,-0.0391263266523113,0.904400652536115,-0.0295168059894714,0.997842123180349,0.000738421942546238,FALSE,FALSE,FALSE,FALSE,"no","no","no","MCUB"
"ENSG00000005075",0.873726095616692,0.0290992959390571,0.659042682225602,0.0872847121137895,0.712031530254506,-0.0581854161747325,0.776926739239403,0.0598241514364277,FALSE,FALSE,FALSE,FALSE,"no","no","no","POLR2J"
"ENSG00000005100",0.747966643786119,-0.0455212894082147,0.783523977790864,-0.0564981932398829,0.944501970706171,0.0109769038316682,0.484439022750591,-0.0995176133414362,FALSE,FALSE,FALSE,FALSE,"no","no","no","DHX33"
"ENSG00000005102",0.198516032579603,0.486631703021043,0.588149865478434,0.30009372783745,0.719519136702346,0.186537975183593,0.17897513630248,0.545457586028157,FALSE,FALSE,FALSE,FALSE,"no","no","no","MEOX1"
"ENSG00000005108",0.000295566813273987,-1.2468137217165,0.887173668876341,-0.156247462004904,0.00172096206942784,-1.0905662597116,0.0988536481589734,-1.09338998597673,TRUE,FALSE,TRUE,FALSE,"no","no","no","THSD7A"
"ENSG00000005156",2.88596188120156e-05,0.432457800505319,0.668288815435943,0.0904812503947839,0.00178553461993955,0.341976550110535,0.000867639360291764,0.40306189396001,FALSE,FALSE,FALSE,FALSE,"yes","2","2","LIG3"
"ENSG00000005175",0.732594708543747,0.0540731478105127,0.816925446568697,0.0560767753427246,0.991434708070373,-0.00200362753221189,0.7622648903206,0.0604367992729913,FALSE,FALSE,FALSE,FALSE,"no","no","no","RPAP3"
"ENSG00000005187",NA,1.06185520579921,NA,0.479271527940805,NA,0.582583677858403,NA,1.47753292464636,NA,FALSE,FALSE,NA,"no","no","no","ACSM3"
"ENSG00000005189",0.957335202587357,0.031893566053924,0.845328398814539,0.140202247846194,0.816302480709274,-0.10830868179227,0.890320733557377,0.0879579503166173,FALSE,FALSE,FALSE,FALSE,"no","no","no","REXO5"
"ENSG00000005194",0.662780682863589,-0.0661015547566136,0.979651752434643,-0.00786136595303506,0.706726441213689,-0.0582401888035785,0.289204522788479,-0.151100807119066,FALSE,FALSE,FALSE,FALSE,"no","no","no","CIAPIN1"
"ENSG00000005206",0.0937928147895388,-0.214078883779113,0.719283015368469,-0.0902607745966001,0.407687034813618,-0.123818109182513,0.124871738853097,-0.236406380353822,FALSE,FALSE,FALSE,FALSE,"no","no","no","SPPL2B"
"ENSG00000005238",0.885124298498819,-0.043096260791848,0.610447016719442,-0.15086893745266,0.656785834606208,0.107772676660812,0.728260800285055,-0.114359651565236,FALSE,FALSE,FALSE,FALSE,"no","no","no","ATOSB"
"ENSG00000005243",0.657667177851422,-0.325930859816059,NA,-0.215002234631379,NA,-0.11092862518468,0.617105635159474,-0.457701055285512,FALSE,FALSE,FALSE,FALSE,"no","no","no","COPZ2"
"ENSG00000005249",0.248037078386333,-0.164080800538002,0.613072514992275,-0.111626397689152,0.782953072026136,-0.05245440284885,0.340992810294833,-0.171102412719084,FALSE,FALSE,FALSE,FALSE,"no","no","no","PRKAR2B"
"ENSG00000005302",0.256008224417211,-0.174680437306904,0.868221535800399,-0.0569574814566534,0.497712772086456,-0.11772295585025,0.33457749400481,-0.188081739559903,FALSE,FALSE,FALSE,FALSE,"no","no","no","MSL3"
"ENSG00000005339",0.181197062432492,-0.146217804177396,0.989141296938136,-0.00416429851479489,0.196988481052141,-0.142053505662601,0.725288517497822,-0.070199468968498,FALSE,FALSE,FALSE,FALSE,"no","no","no","CREBBP"
"ENSG00000005379",0.211102488569724,-0.283217313804431,0.784432861601822,0.130169659495125,0.0420535287880856,-0.413386973299556,0.797389480602285,-0.118305633229924,FALSE,FALSE,FALSE,FALSE,"no","no","no","TSPOAP1"
"ENSG00000005421",NA,0.343280764469004,NA,0.768974899345798,NA,-0.425694134876794,NA,0.487170751875208,FALSE,FALSE,FALSE,FALSE,"no","no","no","PON1"
"ENSG00000005436",0.315898049416009,0.126317212104629,0.989957678957858,0.00415072831645419,0.338527226442471,0.122166483788175,0.342708561302313,0.141471467310652,FALSE,FALSE,FALSE,FALSE,"no","no","no","GCFC2"
"ENSG00000005448",0.0246902757789655,0.196272193628823,0.317649527428252,-0.116176254465027,6.01297725715058e-05,0.31244844809385,0.980445462355645,-0.00708804717297747,FALSE,FALSE,FALSE,FALSE,"no","no","no","WDR54"
"ENSG00000005469",5.37925263929689e-05,0.624407923899799,0.0784677537998667,0.31045565119413,0.0963836042424498,0.313952272705669,1.7503976331383e-07,0.726650642757477,FALSE,FALSE,FALSE,FALSE,"no","no","no","CROT"
"ENSG00000005471",0.20277831966074,0.475011042113387,0.65621110718186,0.263048620762977,0.66406538987059,0.21196242135041,0.131437220095203,0.573808449471444,FALSE,FALSE,FALSE,FALSE,"no","no","no","ABCB4"
"ENSG00000005483",0.384210864279534,0.0665464662382536,0.96394708391174,0.00828127499658947,0.470426431501933,0.0582651912416641,0.193658950079799,0.101726466102343,FALSE,FALSE,FALSE,FALSE,"no","no","no","KMT2E"
"ENSG00000005486",0.464393045312732,-0.0859385815434244,0.1040516378014,-0.162422536350834,0.527399207953392,0.0764839548074093,0.192456775544143,-0.163134925368437,FALSE,FALSE,FALSE,FALSE,"no","no","no","RHBDD2"
"ENSG00000005513",0.798865699587663,-0.102744133067775,0.342605234438017,-0.321191975268997,0.494184513207615,0.218447842201222,0.413817982420054,-0.319598069956285,FALSE,FALSE,FALSE,FALSE,"no","no","no","SOX8"
"ENSG00000005700",0.979243967449806,0.00612980977213235,0.890338696311804,-0.0396199393490725,0.788909475242627,0.0457497491212049,0.961300206151409,0.0124093404304735,FALSE,FALSE,FALSE,FALSE,"no","no","no","IBTK"
"ENSG00000005801",0.525575779835331,0.0775162301245875,0.482408548579903,0.101954634122538,0.875561642669983,-0.0244384039979506,0.331835412126606,0.126513431712003,FALSE,FALSE,FALSE,FALSE,"no","no","no","ZNF195"
"ENSG00000005810",0.762349638011986,-0.0439668222687255,0.997998628034163,-0.000631366076155894,0.759253602594499,-0.0433354561925696,0.990296806643698,0.00251197860861048,FALSE,FALSE,FALSE,FALSE,"no","no","no","MYCBP2"
"ENSG00000005812",0.861026050124991,-0.0461057481828517,0.963391184282486,0.0220740816427667,0.775636600601193,-0.0681798298256184,0.878461643265887,-0.0510829346115979,FALSE,FALSE,FALSE,FALSE,"no","no","no","FBXL3"
"ENSG00000005884",0.000193180821152806,0.690833317235037,0.731503049704319,0.136330126763994,0.00492656306899296,0.554503190471043,0.0325966901255856,0.533497207094185,FALSE,FALSE,FALSE,FALSE,"no","no","no","ITGA3"
"ENSG00000005889",0.813164906931626,0.0633278328695854,0.925967497403721,0.0397317336898554,0.93423322641655,0.02359609917973,0.719761040683144,0.106118228101315,FALSE,FALSE,FALSE,FALSE,"no","no","no","ZFX"
"ENSG00000005893",0.730422521419632,0.0568793853712478,0.992364520911676,-0.00336213887015289,0.705834732921395,0.0602415242414006,0.954630416627868,-0.0139822824699746,FALSE,FALSE,FALSE,FALSE,"no","no","no","LAMP2"
"ENSG00000005961",0.601902904478214,0.149360549664004,0.989957678957858,0.00801420886548112,0.626652421322945,0.141346340798523,0.97969950174569,0.012338802618749,FALSE,FALSE,FALSE,FALSE,"no","no","no","ITGA2B"
"ENSG00000006007",0.589874217278249,-0.083408971181976,0.822920148373829,-0.0591207869327941,0.897593904904239,-0.0242881842491818,0.548794138401561,-0.110010222366523,FALSE,FALSE,FALSE,FALSE,"no","no","no","GDE1"
"ENSG00000006015",0.9270050369587,-0.026956936878333,0.861064248011413,-0.0675547989423912,0.875019469996705,0.0405978620640582,0.742885257744498,-0.0967424789331353,FALSE,FALSE,FALSE,FALSE,"no","no","no","REX1BD"
"ENSG00000006016",NA,-0.858631519427158,NA,-0.905105192468138,NA,0.0464736730409797,NA,-0.814470488414427,FALSE,FALSE,FALSE,FALSE,"no","no","no","CRLF1"
"ENSG00000006025",0.891423439457303,-0.0616582243495438,0.55525281562466,-0.244848366403006,0.595913637348918,0.183190142053463,0.757457902615633,-0.152835763091221,FALSE,FALSE,FALSE,FALSE,"no","no","no","OSBPL7"
"ENSG00000006042",2.96581260735827e-09,-0.407304684758553,0.00361110838913743,-0.215544784217817,0.0142418178285412,-0.191759900540736,9.19418116329229e-10,-0.466728468594863,FALSE,FALSE,FALSE,FALSE,"yes","1","1","TMEM98"
"ENSG00000006047",0.753920633413199,0.115336327453035,0.31272576259089,0.324100441525615,0.510772748310796,-0.20876411407258,0.2058909172589,0.390982413598804,FALSE,FALSE,FALSE,FALSE,"no","no","no","YBX2"
"ENSG00000006062",0.77905960091124,-0.310282442421522,NA,-0.518326361638484,NA,0.208043919216962,0.73425822780725,-0.442183543324084,FALSE,FALSE,FALSE,FALSE,"no","no","no","MAP3K14"
"ENSG00000006071",NA,-0.362595085342322,NA,-0.383476677434844,NA,0.0208815920925221,0.522092543530848,-0.962440488882556,FALSE,FALSE,FALSE,FALSE,"no","no","no","ABCC8"
"ENSG00000006118",0.2445561318636,-0.145108766544249,0.126602067026394,-0.185310436551151,0.813758061927226,0.0402016700069018,0.151535139237834,-0.209554248232788,FALSE,FALSE,FALSE,FALSE,"no","no","no","TMEM132A"
"ENSG00000006125",0.747738336234282,0.0681392105345841,0.906834529630031,0.0417112516020053,0.911082601839524,0.0264279589325788,0.618617571271557,0.115128105521113,FALSE,FALSE,FALSE,FALSE,"no","no","no","AP2B1"
"ENSG00000006194",0.933404144975809,0.0221004554281387,0.99034960699015,0.00484575495900104,0.941802944473682,0.0172547004691377,0.791659178987257,0.0704309069781915,FALSE,FALSE,FALSE,FALSE,"no","no","no","ZNF263"
"ENSG00000006210",0.330621255464189,-0.262056400646367,0.981216168193636,-0.0167432595693497,0.36814128573847,-0.245313141077018,0.732087909111259,-0.151051081523781,FALSE,FALSE,FALSE,FALSE,"no","no","no","CX3CL1"
"ENSG00000006282",0.386381184805668,-0.163148821426526,0.0890793007836873,-0.277408890900898,0.5765296993073,0.114260069474373,0.0829364962795511,-0.328249025898922,FALSE,FALSE,FALSE,FALSE,"no","no","no","SPATA20"
"ENSG00000006283",0.733397639116275,-0.202908268432317,0.984015560678632,0.0249555211492533,0.687138962116042,-0.22786378958157,0.871512387331921,-0.138005919764865,FALSE,FALSE,FALSE,FALSE,"no","no","no","CACNA1G"
"ENSG00000006327",0.201131592736032,0.62639170590259,0.197420114872614,0.667930345075018,0.958094464529442,-0.0415386391724283,0.0156447828704317,1.04425211725051,FALSE,FALSE,FALSE,FALSE,"no","no","no","TNFRSF12A"
"ENSG00000006432",0.829940815428223,0.0527523374476927,0.781837103845,0.0925180454333943,0.872808404089334,-0.0397657079857016,0.889918540350777,0.0446390658393619,FALSE,FALSE,FALSE,FALSE,"no","no","no","MAP3K9"
"ENSG00000006451",0.343844535466865,0.0818991543277616,0.762507269921591,-0.0468776055018656,0.0845959300976138,0.128776759829627,0.91041049174783,0.0189978385891761,FALSE,FALSE,FALSE,FALSE,"no","no","no","RALA"
"ENSG00000006453",2.88596188120156e-05,0.771796831210852,0.920393229788224,0.0489158590960827,0.000124447954211561,0.72288097211477,0.0822038003192963,0.484521843698696,FALSE,FALSE,FALSE,FALSE,"yes","2","3","BAIAP2L1"
"ENSG00000006459",0.866573824937946,-0.0447332649520397,0.889841011343804,0.0573264015384543,0.645402170285718,-0.102059666490494,0.754055692129461,0.0937594755800241,FALSE,FALSE,FALSE,FALSE,"no","no","no","KDM7A"
"ENSG00000006468",0.514817594282248,0.114981773375162,0.918420681207895,-0.0356038382349952,0.359062460839114,0.150585611610157,0.588852854412884,0.126434239173598,FALSE,FALSE,FALSE,FALSE,"no","no","no","ETV1"
"ENSG00000006530",NA,0.211910345507807,NA,-0.273769227365696,NA,0.485679572873503,0.992100597915528,0.0165072036151831,FALSE,FALSE,FALSE,FALSE,"no","no","no","AGK"
"ENSG00000006576",0.0610792346891846,0.225207003567789,0.986515963337001,0.00580162805274475,0.070146675521736,0.219405375515044,0.131601853024289,0.21836097880091,FALSE,FALSE,FALSE,FALSE,"no","no","no","PHTF2"
"ENSG00000006607",0.618371858228494,0.436252390080257,NA,-0.0573326610476045,NA,0.493585051127862,0.622638359224535,0.479235681225442,FALSE,FALSE,FALSE,FALSE,"no","no","no","FARP2"
"ENSG00000006611",0.943659266834206,-0.0837141615224276,NA,0.428305717325675,NA,-0.512019878848102,0.862448769270123,-0.240015264592358,FALSE,FALSE,FALSE,FALSE,"no","no","no","USH1C"
"ENSG00000006625",0.942927726091423,0.0135322919728241,0.962745092093288,-0.0140308537871638,0.864564590721178,0.027563145759988,0.933452427040302,-0.0186985014290272,FALSE,FALSE,FALSE,FALSE,"no","no","no","GGCT"
"ENSG00000006634",6.1250832196066e-08,0.381142006951537,0.441915718058466,0.0923994877358883,0.000103069859662441,0.288742519215649,0.00086028427667264,0.318104099406341,FALSE,FALSE,FALSE,FALSE,"yes","2","2","DBF4"
"ENSG00000006638",NA,-1.78610101820803,NA,-1.93735681679722,NA,0.151255798589194,NA,-2.5917322161302,NA,NA,FALSE,NA,"yes","1","3","TBXA2R"
"ENSG00000006652",0.223262502023748,0.176940951192224,0.908731995033544,0.0382518442346458,0.381351049451942,0.138689106957578,0.029842722293901,0.288046435003209,FALSE,FALSE,FALSE,FALSE,"no","no","no","IFRD1"
"ENSG00000006695",0.875228173665626,0.0442021558971825,0.642336319024091,-0.135007972565011,0.356828429236927,0.179210128462194,0.84729208483196,-0.0659264596053467,FALSE,FALSE,FALSE,FALSE,"no","no","no","COX10"
"ENSG00000006704",0.0286841510695061,0.23567771148706,0.172766056331731,0.17156219538074,0.689939366510004,0.0641155161063203,0.0105769284833281,0.287380353290754,FALSE,FALSE,FALSE,FALSE,"no","no","no","GTF2IRD1"
"ENSG00000006712",0.545365150644167,-0.12182765189848,0.818885597748455,0.0818798325767786,0.242644069681213,-0.203707484475259,0.702090533780519,-0.112822533986989,FALSE,FALSE,FALSE,FALSE,"no","no","no","PAF1"
"ENSG00000006715",0.172492903897286,-0.159135731069446,0.560821740413319,-0.103108143946241,0.721829348219386,-0.0560275871232048,0.32021745823987,-0.154087119315089,FALSE,FALSE,FALSE,FALSE,"yes","1","2","VPS41"
"ENSG00000006740",0.917890975504555,-0.0737060756379226,0.910583842117756,0.116993515273902,0.747235580571038,-0.190699590911825,0.957984407008075,0.0470759753300953,FALSE,FALSE,FALSE,FALSE,"no","no","no","ARHGAP44"
"ENSG00000006744",0.247085481319121,-0.117614914877273,0.90649961046715,-0.0278669410517714,0.416738077328287,-0.0897479738255016,0.681399400065955,-0.0673038518123504,FALSE,FALSE,FALSE,FALSE,"no","no","no","ELAC2"
"ENSG00000006756",0.820821245248898,0.100666445737119,0.882972938962698,0.102800174142924,0.995883702543871,-0.00213372840580433,0.878277716793169,0.0883955112591842,FALSE,FALSE,FALSE,FALSE,"no","no","no","ARSD"
"ENSG00000006757",0.792715046169958,0.0658686950245533,0.968808348255409,0.0188289417943585,0.853003429927644,0.0470397532301948,0.881249201047008,0.0503692704607355,FALSE,FALSE,FALSE,FALSE,"no","no","no","PNPLA4"
"ENSG00000006831",0.231593724877754,-0.149386640532419,0.361218618755062,-0.14149356116773,0.966403791898348,-0.00789307936468925,0.111412537761651,-0.214858966406556,FALSE,FALSE,FALSE,FALSE,"no","no","no","ADIPOR2"
"ENSG00000006837",0.823865208969544,0.120019546338071,0.955676911196014,-0.0550719437246446,0.719233709195272,0.175091490062715,0.730177910623299,0.203588576825339,FALSE,FALSE,FALSE,FALSE,"no","no","no","CDKL3"
"ENSG00000007001",NA,-0.686413622934892,NA,-0.129628208559241,NA,-0.556785414375651,0.704257904491845,-0.60862205596389,FALSE,FALSE,FALSE,FALSE,"no","no","no","UPP2"
"ENSG00000007047",0.680640978973386,0.0724326263716855,0.899965803581283,0.0400580289971442,0.872175741782459,0.0323745973745413,0.538106898757005,0.117307134847448,FALSE,FALSE,FALSE,FALSE,"no","no","no","MARK4"
"ENSG00000007062",0.0847157616024782,0.291069507127304,0.414273633107008,0.189617158110226,0.666183964878276,0.101452349017078,0.170646519086266,0.279939527417571,FALSE,FALSE,FALSE,FALSE,"no","no","no","PROM1"
"ENSG00000007080",0.62184709654859,0.131948982853057,0.864822805617856,0.0803153524567843,0.871833188206364,0.0516336303962726,0.919504076813733,-0.0441338038207571,FALSE,FALSE,FALSE,FALSE,"no","no","no","CCDC124"
"ENSG00000007168",0.00264248182178571,0.277432530107167,0.788987913279888,0.0595453078822075,0.028353492956895,0.21788722222496,0.0388425064408787,0.257166640755011,FALSE,FALSE,FALSE,FALSE,"no","no","no","PAFAH1B1"
"ENSG00000007171",0.000487534632969204,2.12367476773288,1.64279539741271e-05,2.25918338231712,0.91207139636235,-0.135508614584238,8.98742926341746e-09,3.08637658427334,TRUE,TRUE,FALSE,TRUE,"no","no","no","NOS2"
"ENSG00000007174",NA,-0.081819207190142,NA,-0.236906355271842,NA,0.1550871480817,0.851441939602355,-0.296474915743284,FALSE,FALSE,FALSE,FALSE,"no","no","no","DNAH9"
"ENSG00000007202",0.00635726837982351,-0.406824265714953,0.929864029366668,0.0393724967706131,0.00206646905948429,-0.446196762485567,0.338303413353443,-0.269103348300622,FALSE,FALSE,FALSE,FALSE,"no","no","no","BLTP2"
"ENSG00000007237",0.772576827432061,-0.104275541164643,0.898936832372109,0.0784555156211201,0.554096211520669,-0.182731056785763,0.744861972959907,-0.145582409142512,FALSE,FALSE,FALSE,FALSE,"no","no","no","GAS7"
"ENSG00000007255",0.808416758396676,-0.0505062050708188,0.879505215384627,0.0503662226824797,0.55968223152953,-0.100872427753299,0.982107956913198,-0.00701311338439498,FALSE,FALSE,FALSE,FALSE,"no","no","no","TRAPPC6A"
"ENSG00000007264",0.46849557216361,-0.690857197249044,NA,-1.14451641372748,NA,0.453659216478439,0.126191752342333,-1.55469244929513,FALSE,NA,FALSE,FALSE,"no","no","no","MATK"
"ENSG00000007312",NA,0.521487588033939,NA,-0.284533683977265,NA,0.806021272011204,0.974430809253158,0.0699374899333619,FALSE,FALSE,FALSE,FALSE,"no","no","no","CD79B"
"ENSG00000007314",0.306664942851672,-0.475492926358429,0.879263809643434,-0.163971945856182,0.546687094912489,-0.311520980502247,0.549071195382707,-0.408440016862378,FALSE,FALSE,FALSE,FALSE,"no","no","no","SCN4A"
"ENSG00000007341",0.186985907764528,0.457187846574019,0.967329556115131,0.0361531104409078,0.238811030787361,0.421034736133112,0.523672920476074,0.299442161141119,FALSE,FALSE,FALSE,FALSE,"no","no","no","ST7L"
"ENSG00000007350",NA,1.62093402122508,NA,-0.193513812912549,NA,1.81444783413763,NA,0.815230068692251,NA,FALSE,NA,FALSE,"yes","2","4","TKTL1"
"ENSG00000007372",3.61515583102856e-06,2.19521737399564,0.250617217409812,0.705088192491423,0.00467142121962499,1.49012918150422,0.00158909587908942,1.85431675845687,TRUE,FALSE,TRUE,TRUE,"yes","2","2","PAX6"
"ENSG00000007376",0.453425946149784,-0.256705810315214,0.92942059141132,0.0674683034575188,0.312048950470308,-0.324174113772733,0.50639335924272,-0.303672097582478,FALSE,FALSE,FALSE,FALSE,"no","no","no","RPUSD1"
"ENSG00000007384",0.234199250093526,0.217904474827344,0.884783016817757,-0.0586887473623373,0.100195306781621,0.276593222189681,0.667651773203273,0.12179957111893,FALSE,FALSE,FALSE,FALSE,"no","no","no","RHBDF1"
"ENSG00000007392",0.688880972041079,0.0501604395230792,0.713791844916558,0.0617857728170185,0.937669118793437,-0.0116253332939393,0.0739107480316884,0.166185689016462,FALSE,FALSE,FALSE,FALSE,"no","no","no","LUC7L"
"ENSG00000007402",0.410266617149669,-0.14206230683646,0.522186641933536,-0.143310762455857,0.99480888553533,0.00124845561939689,0.267551418673196,-0.215450723912002,FALSE,FALSE,FALSE,FALSE,"no","no","no","CACNA2D2"
"ENSG00000007516",0.900259237106992,0.0986143025528104,0.894400909039314,0.152866311713259,0.943341763904181,-0.0542520091604484,0.95506905306053,0.0568357321679048,FALSE,FALSE,FALSE,FALSE,"no","no","no","BAIAP3"
"ENSG00000007520",0.407953530956208,0.374578427032538,0.977883023093467,-0.0289516086501845,0.36378878147791,0.403530035682723,0.96958724126572,-0.0317488169855795,FALSE,FALSE,FALSE,FALSE,"no","no","no","TSR3"
"ENSG00000007541",0.00217740841091878,-0.474192741111608,0.833113810171984,-0.0874674123688461,0.0159415743645697,-0.386725328742762,0.10782811318667,-0.388623111996507,FALSE,FALSE,FALSE,FALSE,"no","no","no","PIGQ"
"ENSG00000007545",0.445748630160674,-0.118225689748692,0.579331139854628,-0.116087359506121,0.991652571918452,-0.00213833024257138,0.679486422988362,-0.092556223633735,FALSE,FALSE,FALSE,FALSE,"no","no","no","CRAMP1"
"ENSG00000007866",0.938445575464567,-0.0186262744724187,0.891003734779622,0.0451371004659644,0.735346119529426,-0.0637633749383832,0.980575537588161,-0.00745863513959497,FALSE,FALSE,FALSE,FALSE,"no","no","no","TEAD3"
"ENSG00000007908",NA,1.75238902655646,NA,0.329024572137236,NA,1.42336445441922,0.20087329778668,1.34568713800455,NA,FALSE,NA,FALSE,"no","no","no","SELE"
"ENSG00000007923",0.314306577953637,0.600251856153938,0.968808348255409,-0.0552731904040647,0.258114851254223,0.655525046558002,0.414596714786057,0.550449820873799,FALSE,FALSE,FALSE,FALSE,"no","no","no","DNAJC11"
"ENSG00000007944",0.0310663613062735,0.412564873639543,0.636862284708358,0.15758431302127,0.256401288730475,0.254980560618273,0.0119184282416195,0.481628218918517,FALSE,FALSE,FALSE,FALSE,"yes","2","2","MYLIP"
"ENSG00000007952",0.0776892737575857,-0.640225140732768,0.889841011343804,-0.137243809560834,0.184229313156809,-0.502981331171934,0.439926080344036,-0.454875858472536,FALSE,FALSE,FALSE,FALSE,"yes","1","4","NOX1"
"ENSG00000007968",0.00205590263450302,-0.681672361433385,0.171830379961641,-0.403121298166959,0.306104348941383,-0.278551063266427,0.0011028699506345,-0.854090000478308,FALSE,FALSE,FALSE,FALSE,"yes","1","2","E2F2"
"ENSG00000008018",0.293101399694491,-0.0707880218235512,0.609237731436258,0.0516899080358293,0.0330704871753399,-0.12247792985938,0.927938782439833,-0.0136200183339237,FALSE,FALSE,FALSE,FALSE,"no","no","no","PSMB1"
"ENSG00000008056",0.180689989722107,-0.906737434511299,NA,-0.937844101665798,NA,0.0311066671544993,0.109271627844528,-1.3099477759697,FALSE,FALSE,FALSE,FALSE,"no","no","no","SYN1"
"ENSG00000008083",9.75876643180713e-05,-0.276406973474724,0.0218792863838637,-0.175399242101595,0.276929112988442,-0.101007731373129,0.020007335606063,-0.243200867350666,FALSE,FALSE,FALSE,FALSE,"no","no","no","JARID2"
"ENSG00000008086",0.769983173936178,-0.0790701195170062,0.633052627669366,-0.14627239395768,0.798631592580263,0.067202274440674,0.56765306063496,-0.161859668573098,FALSE,FALSE,FALSE,FALSE,"no","no","no","CDKL5"
"ENSG00000008118",0.590359559735835,-0.282588322125934,0.829127170802199,-0.199019845711872,0.893563539530279,-0.0835684764140618,0.346051459567766,-0.537866535149195,FALSE,FALSE,FALSE,FALSE,"no","no","no","CAMK1G"
"ENSG00000008130",0.0090509159346045,0.662721202809764,0.954849402406002,0.0416114602500128,0.016793592318766,0.621109742559751,0.295049707388954,0.363349756146194,FALSE,FALSE,FALSE,FALSE,"no","no","no","NADK"
