gene1,gene2,combined_score,type,known,degree,betweenness
NES,RUNX2,0.45,positive,unknown,70,1993.046878064
NES,IDH1,0.453,positive,unknown,70,1993.046878064
NES,GLI2,0.47,positive,unknown,70,1993.046878064
NES,NKX2-2,0.506,positive,unknown,70,1993.046878064
NES,LIN28A,0.533,positive,unknown,70,1993.046878064
NES,CXCR4,0.593,positive,unknown,70,1993.046878064
NES,OTX2,0.621,positive,unknown,70,1993.046878064
NES,FOXA2,0.637,positive,unknown,70,1993.046878064
NES,NCAM1,0.665,positive,unknown,70,1993.046878064
NES,PAX6,0.859,positive,unknown,70,1993.046878064
NES,DCX,0.876,positive,unknown,70,1993.046878064
NID1,LAMC1,0.997,positive,unknown,14,211.9899631709
NID1,KIT,0.423,positive,unknown,14,211.9899631709
NID1,SMOC1,0.439,positive,unknown,14,211.9899631709
NID1,EGF,0.463,positive,unknown,14,211.9899631709
NID1,TNC,0.48,positive,unknown,14,211.9899631709
NID1,COL14A1,0.596,positive,unknown,14,211.9899631709
NID1,FGF2,0.65,positive,unknown,14,211.9899631709
NKD1,SFRP1,0.434,positive,unknown,14,40.2421821958053
NKD1,JAG1,0.476,positive,unknown,14,40.2421821958053
NKD1,WNT5B,0.431,positive,unknown,14,40.2421821958053
NKD1,ID1,0.437,positive,unknown,14,40.2421821958053
NKD1,DKK3,0.469,positive,unknown,14,40.2421821958053
NKD1,PRICKLE1,0.487,positive,unknown,14,40.2421821958053
NKD1,HEY1,0.545,positive,unknown,14,40.2421821958053
NKX2-1,GLI1,0.451,positive,known,34,521.969536263087
NKX2-1,ASCL1,0.654,positive,known,34,521.969536263087
NKX2-1,KIT,0.45,positive,known,34,521.969536263087
NKX2-1,SHH,0.689,positive,known,34,521.969536263087
NKX2-1,SOX2,0.627,positive,known,34,521.969536263087
NKX2-1,SOX1,0.456,positive,known,34,521.969536263087
NKX2-1,PTCH1,0.407,positive,known,34,521.969536263087
NKX2-1,LMO1,0.442,positive,known,34,521.969536263087
NKX2-1,FOXG1,0.697,positive,known,34,521.969536263087
NKX2-1,GLI2,0.411,positive,known,34,521.969536263087
NKX2-1,GLI3,0.412,positive,known,34,521.969536263087
NKX2-1,NES,0.431,positive,known,34,521.969536263087
NKX2-1,SP8,0.433,positive,known,34,521.969536263087
NKX2-1,LHX2,0.444,positive,known,34,521.969536263087
NKX2-1,NCAM1,0.632,positive,known,34,521.969536263087
NKX2-1,HOPX,0.697,positive,known,34,521.969536263087
NKX2-1,FOXA2,0.778,positive,known,34,521.969536263087
NKX2-2,GLI1,0.591,positive,unknown,32,600.268724240984
NKX2-2,FGF2,0.434,positive,unknown,32,600.268724240984
NKX2-2,ASCL1,0.872,positive,unknown,32,600.268724240984
NKX2-2,MYRF,0.617,positive,unknown,32,600.268724240984
NKX2-2,SHH,0.821,positive,unknown,32,600.268724240984
NKX2-2,SOX2,0.6,positive,unknown,32,600.268724240984
NKX2-2,SOX1,0.59,positive,unknown,32,600.268724240984
NKX2-2,PTCH1,0.527,positive,unknown,32,600.268724240984
NKX2-2,FOXG1,0.545,positive,unknown,32,600.268724240984
NKX2-2,NES,0.506,positive,unknown,32,600.268724240984
NKX2-2,LHX2,0.446,positive,unknown,32,600.268724240984
NKX2-2,GLI3,0.472,positive,unknown,32,600.268724240984
NKX2-2,GLI2,0.528,positive,unknown,32,600.268724240984
NKX2-2,OTX2,0.554,positive,unknown,32,600.268724240984
NKX2-2,FOXA2,0.855,positive,unknown,32,600.268724240984
NKX2-2,PAX6,0.88,positive,unknown,32,600.268724240984
NKX2-8,FOXB1,0.408,positive,unknown,4,15.0332239670044
NKX2-8,OTX2,0.431,positive,unknown,4,15.0332239670044
NLGN1,LGALS1,0.54,negative,unknown,24,645.541631097812
NLGN1,NPTX2,0.796,negative,unknown,24,645.541631097812
NLGN1,NTRK2,0.534,negative,unknown,24,645.541631097812
NLGN1,GRIA4,0.496,negative,unknown,24,645.541631097812
NLGN1,SHANK1,0.926,negative,unknown,24,645.541631097812
NLGN1,HOMER1,0.726,negative,unknown,24,645.541631097812
NLGN1,SHANK2,0.914,negative,unknown,24,645.541631097812
NLGN1,NLGN3,0.799,negative,unknown,24,645.541631097812
NLGN1,ATP1A2,0.528,negative,unknown,24,645.541631097812
NLGN1,TLE2,0.491,negative,unknown,24,645.541631097812
NLGN1,GRIA1,0.633,negative,unknown,24,645.541631097812
NLGN1,NCAM1,0.647,negative,unknown,24,645.541631097812
NLGN3,NTRK2,0.408,positive,unknown,22,1260.2494404457
NLGN3,SHANK1,0.904,positive,unknown,22,1260.2494404457
NLGN3,HOMER1,0.721,positive,unknown,22,1260.2494404457
NLGN3,SHANK2,0.958,positive,unknown,22,1260.2494404457
NLGN3,SLC35F1,0.425,positive,unknown,22,1260.2494404457
NLGN3,AFF2,0.439,positive,unknown,22,1260.2494404457
NLGN3,TLE2,0.495,positive,unknown,22,1260.2494404457
NLGN3,GRIA1,0.536,positive,unknown,22,1260.2494404457
NLGN3,ATP1A2,0.548,positive,unknown,22,1260.2494404457
NLGN3,NCAM1,0.58,positive,unknown,22,1260.2494404457
NLGN3,NLGN1,0.799,positive,unknown,22,1260.2494404457
NMD3,EIF5,0.551,positive,unknown,8,755.367262245216
NMD3,AARS1,0.512,positive,unknown,8,755.367262245216
NMD3,ST8SIA1,0.617,positive,unknown,8,755.367262245216
NMD3,WDR43,0.707,positive,unknown,8,755.367262245216
NOTCH2,TOX3,0.421,negative,unknown,38,722.491822930202
NOTCH2,GLI1,0.514,negative,unknown,38,722.491822930202
NOTCH2,JAG1,0.999,negative,unknown,38,722.491822930202
NOTCH2,TGFBR1,0.4,negative,unknown,38,722.491822930202
NOTCH2,RUNX2,0.41,negative,unknown,38,722.491822930202
NOTCH2,CXCR4,0.42,negative,unknown,38,722.491822930202
NOTCH2,GLI2,0.431,negative,unknown,38,722.491822930202
NOTCH2,NES,0.431,negative,unknown,38,722.491822930202
NOTCH2,ASCL1,0.436,negative,unknown,38,722.491822930202
NOTCH2,ZIC3,0.44,negative,unknown,38,722.491822930202
NOTCH2,KIT,0.469,negative,unknown,38,722.491822930202
NOTCH2,PTCH1,0.49,negative,unknown,38,722.491822930202
NOTCH2,SOX2,0.504,negative,unknown,38,722.491822930202
NOTCH2,TNRC6B,0.529,negative,unknown,38,722.491822930202
NOTCH2,UBC,0.536,negative,unknown,38,722.491822930202
NOTCH2,SHH,0.553,negative,unknown,38,722.491822930202
NOTCH2,TNRC6C,0.555,negative,unknown,38,722.491822930202
NOTCH2,IGF1R,0.626,negative,unknown,38,722.491822930202
NOTCH2,HEY1,0.788,negative,unknown,38,722.491822930202
NOVA1,SRSF6,0.548,positive,unknown,8,367.393244289603
NOVA1,FOXG1,0.654,positive,unknown,8,367.393244289603
NOVA1,QKI,0.455,positive,unknown,8,367.393244289603
NOVA1,KHDC4,0.403,positive,unknown,8,367.393244289603
NPTX2,TFPI2,0.448,positive,unknown,20,1085.84758603605
NPTX2,VGF,0.522,positive,unknown,20,1085.84758603605
NPTX2,TEX15,0.429,positive,unknown,20,1085.84758603605
NPTX2,FOXA2,0.448,positive,unknown,20,1085.84758603605
NPTX2,PPP1R14C,0.466,positive,unknown,20,1085.84758603605
NPTX2,PLK2,0.469,positive,unknown,20,1085.84758603605
NPTX2,GRIA1,0.69,positive,unknown,20,1085.84758603605
NPTX2,HOMER1,0.692,positive,unknown,20,1085.84758603605
NPTX2,NLGN1,0.796,positive,unknown,20,1085.84758603605
NPTX2,GRIA4,0.8,positive,unknown,20,1085.84758603605
NRG1,FGF2,0.593,negative,unknown,16,953.079882137598
NRG1,EGF,0.972,negative,unknown,16,953.079882137598
NRG1,NTRK2,0.4,negative,unknown,16,953.079882137598
NRG1,NES,0.435,negative,unknown,16,953.079882137598
NRG1,RTN4,0.443,negative,unknown,16,953.079882137598
NRG1,NAV1,0.496,negative,unknown,16,953.079882137598
NRG1,IGF1R,0.504,negative,unknown,16,953.079882137598
NRG1,UBC,0.538,negative,unknown,16,953.079882137598
NTRK2,JAG1,0.502,positive,unknown,42,2960.60513494216
NTRK2,FGF2,0.908,positive,unknown,42,2960.60513494216
NTRK2,EGF,0.884,positive,unknown,42,2960.60513494216
NTRK2,ASCL1,0.41,positive,unknown,42,2960.60513494216
NTRK2,NRG1,0.4,positive,unknown,42,2960.60513494216
NTRK2,NLGN3,0.408,positive,unknown,42,2960.60513494216
NTRK2,GRIA4,0.42,positive,unknown,42,2960.60513494216
NTRK2,CNTN6,0.466,positive,unknown,42,2960.60513494216
NTRK2,FGFR3,0.479,positive,unknown,42,2960.60513494216
NTRK2,HOMER1,0.498,positive,unknown,42,2960.60513494216
NTRK2,IRS2,0.522,positive,unknown,42,2960.60513494216
NTRK2,GABRA5,0.526,positive,unknown,42,2960.60513494216
NTRK2,OPCML,0.53,positive,unknown,42,2960.60513494216
NTRK2,DCX,0.532,positive,unknown,42,2960.60513494216
NTRK2,NLGN1,0.534,positive,unknown,42,2960.60513494216
NTRK2,NES,0.546,positive,unknown,42,2960.60513494216
NTRK2,DPYSL2,0.568,positive,unknown,42,2960.60513494216
NTRK2,GRIA1,0.667,positive,unknown,42,2960.60513494216
NTRK2,PGF,0.685,positive,unknown,42,2960.60513494216
NTRK2,NCAM1,0.693,positive,unknown,42,2960.60513494216
NTRK2,TIAM1,0.908,positive,unknown,42,2960.60513494216
ODF2L,PRSS23,0.531,positive,unknown,2,0
OLFM1,ASPH,0.42,positive,unknown,4,70.4745775327758
OLFM1,GRIA1,0.588,positive,unknown,4,70.4745775327758
OPCML,NTRK2,0.53,positive,unknown,8,897.242124759701
OPCML,PDE4D,0.439,positive,unknown,8,897.242124759701
OPCML,FGFR3,0.473,positive,unknown,8,897.242124759701
OPCML,GABRA5,0.546,positive,unknown,8,897.242124759701
OPTN,RAB5A,0.405,negative,unknown,10,227.682837278525
OPTN,CEP57,0.507,negative,unknown,10,227.682837278525
OPTN,ULK1,0.687,negative,unknown,10,227.682837278525
OPTN,HERPUD1,0.43,negative,unknown,10,227.682837278525
OPTN,UBC,0.996,negative,unknown,10,227.682837278525
OTX2,GLI1,0.468,negative,unknown,38,578.779559750905
OTX2,SALL1,0.41,negative,unknown,38,578.779559750905
OTX2,NKX2-8,0.431,negative,unknown,38,578.779559750905
OTX2,FGF2,0.559,negative,unknown,38,578.779559750905
OTX2,ASCL1,0.606,negative,unknown,38,578.779559750905
OTX2,ZIC5,0.501,negative,unknown,38,578.779559750905
OTX2,ZIC3,0.685,negative,unknown,38,578.779559750905
OTX2,SHH,0.74,negative,unknown,38,578.779559750905
OTX2,SOX2,0.914,negative,unknown,38,578.779559750905
OTX2,SOX1,0.807,negative,unknown,38,578.779559750905
OTX2,FOXG1,0.781,negative,unknown,38,578.779559750905
OTX2,NES,0.621,negative,unknown,38,578.779559750905
OTX2,LIN28A,0.521,negative,unknown,38,578.779559750905
OTX2,ZIC2,0.684,negative,unknown,38,578.779559750905
OTX2,NKX2-2,0.554,negative,unknown,38,578.779559750905
OTX2,GLI3,0.444,negative,unknown,38,578.779559750905
OTX2,GLI2,0.555,negative,unknown,38,578.779559750905
OTX2,FOXA2,0.918,negative,unknown,38,578.779559750905
OTX2,PAX6,0.479,negative,unknown,38,578.779559750905
P3H2,COL14A1,0.598,negative,unknown,10,367
P3H2,CPAMD8,0.4,negative,unknown,10,367
P3H2,COL25A1,0.503,negative,unknown,10,367
P3H2,CRTAP,0.517,negative,unknown,10,367
P3H2,COL11A1,0.596,negative,unknown,10,367
PALLD,VCL,0.469,negative,unknown,16,846.363761138853
PALLD,PRSS23,0.457,negative,unknown,16,846.363761138853
PALLD,PDLIM3,0.409,negative,unknown,16,846.363761138853
PALLD,MAX,0.503,negative,unknown,16,846.363761138853
PALLD,MSN,0.474,negative,unknown,16,846.363761138853
PALLD,PODXL,0.512,negative,unknown,16,846.363761138853
PALLD,LIMA1,0.565,negative,unknown,16,846.363761138853
PALLD,LPP,0.657,negative,unknown,16,846.363761138853
PALM2AKAP2,DHRS2,0.478,negative,unknown,2,0
PAQR9,PGRMC1,0.649,negative,unknown,4,367
PAQR9,MMD,0.401,negative,unknown,4,367
PATZ1,SOX2,0.425,positive,unknown,2,0
PAX6,XBP1,0.438,negative,known,62,2467.15022820058
PAX6,GLI1,0.59,negative,known,62,2467.15022820058
PAX6,FGF2,0.708,negative,known,62,2467.15022820058
PAX6,EGF,0.614,negative,known,62,2467.15022820058
PAX6,SLIT1,0.609,negative,known,62,2467.15022820058
PAX6,ASCL1,0.77,negative,known,62,2467.15022820058
PAX6,IMMP1L,0.625,negative,known,62,2467.15022820058
PAX6,ZIC3,0.401,negative,known,62,2467.15022820058
PAX6,SHH,0.829,negative,known,62,2467.15022820058
PAX6,SOX2,0.977,negative,known,62,2467.15022820058
PAX6,SOX1,0.899,negative,known,62,2467.15022820058
PAX6,PTCH1,0.494,negative,known,62,2467.15022820058
PAX6,FOXG1,0.865,negative,known,62,2467.15022820058
PAX6,FOXO3,0.502,negative,known,62,2467.15022820058
PAX6,NES,0.859,negative,known,62,2467.15022820058
PAX6,VAX1,0.416,negative,known,62,2467.15022820058
PAX6,LHX2,0.576,negative,known,62,2467.15022820058
PAX6,LIN28A,0.558,negative,known,62,2467.15022820058
PAX6,ZIC2,0.494,negative,known,62,2467.15022820058
PAX6,NKX2-2,0.88,negative,known,62,2467.15022820058
PAX6,GLI3,0.6,negative,known,62,2467.15022820058
PAX6,GLI2,0.535,negative,known,62,2467.15022820058
PAX6,SOX5,0.62,negative,known,62,2467.15022820058
PAX6,FOXA2,0.814,negative,known,62,2467.15022820058
PAX6,SP8,0.6,negative,known,62,2467.15022820058
PAX6,SMARCC2,0.556,negative,known,62,2467.15022820058
PAX6,HOPX,0.522,negative,known,62,2467.15022820058
PAX6,NCAM1,0.535,negative,known,62,2467.15022820058
PAX6,DCAF7,0.993,negative,known,62,2467.15022820058
PAX6,DCX,0.661,negative,known,62,2467.15022820058
PAX6,OTX2,0.479,negative,known,62,2467.15022820058
PCDH9,COL11A1,0.413,negative,unknown,4,0
PCDH9,UNC5D,0.456,negative,unknown,4,0
PCSK5,NCAM1,0.614,negative,unknown,2,0
PDE4D,OPCML,0.439,negative,unknown,10,980.75760170978
PDE4D,SHANK2,0.471,negative,unknown,10,980.75760170978
PDE4D,CATSPERG,0.541,negative,unknown,10,980.75760170978
PDE4D,ALDH7A1,0.91,negative,unknown,10,980.75760170978
PDE4D,AK3,0.91,negative,unknown,10,980.75760170978
PDLIM3,CASQ2,0.563,negative,unknown,12,79.7693761504911
PDLIM3,PALLD,0.409,negative,unknown,12,79.7693761504911
PDLIM3,ACTN3,0.446,negative,unknown,12,79.7693761504911
PDLIM3,MYL11,0.483,negative,unknown,12,79.7693761504911
PDLIM3,TPM1,0.525,negative,unknown,12,79.7693761504911
PDLIM3,CD2AP,0.568,negative,unknown,12,79.7693761504911
PDP1,IDH1,0.419,negative,unknown,2,0
PERP,GJA1,0.457,negative,unknown,10,264.199301252682
PERP,INSIG1,0.401,negative,unknown,10,264.199301252682
PERP,GADD45A,0.418,negative,unknown,10,264.199301252682
PERP,SOWAHC,0.458,negative,unknown,10,264.199301252682
PERP,DSP,0.844,negative,unknown,10,264.199301252682
PGF,SEMA3F,0.49,positive,unknown,18,233.012447114833
PGF,FGF2,0.734,positive,unknown,18,233.012447114833
PGF,EGF,0.583,positive,unknown,18,233.012447114833
PGF,NTRK2,0.685,positive,unknown,18,233.012447114833
PGF,KIT,0.798,positive,unknown,18,233.012447114833
PGF,FGFR3,0.689,positive,unknown,18,233.012447114833
PGF,PODXL,0.406,positive,unknown,18,233.012447114833
PGF,CXCR4,0.434,positive,unknown,18,233.012447114833
PGF,IGF1R,0.744,positive,unknown,18,233.012447114833
PGRMC1,IDH1,0.403,positive,unknown,8,813.202945692169
PGRMC1,FDFT1,0.627,positive,unknown,8,813.202945692169
PGRMC1,PAQR9,0.649,positive,unknown,8,813.202945692169
PGRMC1,INSIG1,0.967,positive,unknown,8,813.202945692169
PHLDA1,DUSP4,0.536,negative,unknown,4,367
PHLDA1,IER2,0.503,negative,unknown,4,367
PIK3C2B,EGF,0.508,positive,unknown,6,29.2309090644042
PIK3C2B,KIT,0.534,positive,unknown,6,29.2309090644042
PIK3C2B,CD2AP,0.414,positive,unknown,6,29.2309090644042
PLAGL1,RXRA,0.443,positive,unknown,6,109.29665394611
PLAGL1,RTL1,0.472,positive,unknown,6,109.29665394611
PLAGL1,SGCE,0.675,positive,unknown,6,109.29665394611
PLEKHO1,CD2AP,0.474,positive,unknown,2,0
PLK2,NPTX2,0.469,negative,unknown,14,917.517627850397
PLK2,DBF4,0.541,negative,unknown,14,917.517627850397
PLK2,SEPTIN3,0.4,negative,unknown,14,917.517627850397
PLK2,BTG2,0.416,negative,unknown,14,917.517627850397
PLK2,GADD45A,0.42,negative,unknown,14,917.517627850397
PLK2,AEN,0.429,negative,unknown,14,917.517627850397
PLK2,HOMER1,0.504,negative,unknown,14,917.517627850397
PLS1,ECT2,0.418,negative,unknown,4,24.2222518672549
PLS1,MSN,0.862,negative,unknown,4,24.2222518672549
PNMA2,C12orf57,0.426,positive,unknown,4,367
PNMA2,SOX1,0.745,positive,unknown,4,367
PNRC2,RPLP1,0.508,positive,unknown,4,1.5
PNRC2,UPF3A,0.784,positive,unknown,4,1.5
PODXL,SOX2,0.442,positive,unknown,14,438.058997970487
PODXL,CD2AP,0.609,positive,unknown,14,438.058997970487
PODXL,MSN,0.576,positive,unknown,14,438.058997970487
PODXL,PGF,0.406,positive,unknown,14,438.058997970487
PODXL,CXCR4,0.433,positive,unknown,14,438.058997970487
PODXL,NCAM1,0.465,positive,unknown,14,438.058997970487
PODXL,PALLD,0.512,positive,unknown,14,438.058997970487
POLH,REV3L,0.986,negative,unknown,6,1.23333333333333
POLH,SEM1,0.441,negative,unknown,6,1.23333333333333
POLH,UBC,0.908,negative,unknown,6,1.23333333333333
PPP1R14C,NPTX2,0.466,positive,unknown,2,0
PRDM16,SOX5,0.406,negative,unknown,4,0
PRDM16,FOXG1,0.715,negative,unknown,4,0
PRDX6,HSPB1,0.581,negative,unknown,8,393.022988081993
PRDX6,STOM,0.5,negative,unknown,8,393.022988081993
PRDX6,AHCYL1,0.444,negative,unknown,8,393.022988081993
PRDX6,TMEM68,0.596,negative,unknown,8,393.022988081993
PREX1,GNG11,0.901,positive,unknown,8,74.3042085737261
PREX1,S1PR1,0.617,positive,unknown,8,74.3042085737261
PREX1,RHOU,0.457,positive,unknown,8,74.3042085737261
PREX1,DOCK1,0.551,positive,unknown,8,74.3042085737261
PRICKLE1,SFRP1,0.434,negative,unknown,14,1232.03848684142
PRICKLE1,CELSR1,0.788,negative,unknown,14,1232.03848684142
PRICKLE1,NKD1,0.487,negative,unknown,14,1232.03848684142
PRICKLE1,CELSR2,0.621,negative,unknown,14,1232.03848684142
PRICKLE1,FJX1,0.406,negative,unknown,14,1232.03848684142
PRICKLE1,SEM1,0.436,negative,unknown,14,1232.03848684142
PRICKLE1,UBC,0.528,negative,unknown,14,1232.03848684142
PRRC1,SEC23A,0.796,negative,unknown,2,0
PRSS23,PALLD,0.457,negative,unknown,4,367
PRSS23,ODF2L,0.531,negative,unknown,4,367
PTCH1,SFRP1,0.531,positive,known,50,870.655046983821
PTCH1,GLI1,0.978,positive,known,50,870.655046983821
PTCH1,JAG1,0.444,positive,known,50,870.655046983821
PTCH1,NOTCH2,0.49,positive,known,50,870.655046983821
PTCH1,MAN2A1,0.465,positive,known,50,870.655046983821
PTCH1,FGF2,0.455,positive,known,50,870.655046983821
PTCH1,EGF,0.433,positive,known,50,870.655046983821
PTCH1,BOC,0.993,positive,known,50,870.655046983821
PTCH1,KIT,0.416,positive,known,50,870.655046983821
PTCH1,STK36,0.652,positive,known,50,870.655046983821
PTCH1,SHH,0.999,positive,known,50,870.655046983821
PTCH1,GAS1,0.998,positive,known,50,870.655046983821
PTCH1,SOX2,0.532,positive,known,50,870.655046983821
PTCH1,NKX2-1,0.407,positive,known,50,870.655046983821
PTCH1,FGFR3,0.423,positive,known,50,870.655046983821
PTCH1,NES,0.432,positive,known,50,870.655046983821
PTCH1,FOXA2,0.443,positive,known,50,870.655046983821
PTCH1,PAX6,0.494,positive,known,50,870.655046983821
PTCH1,UBC,0.509,positive,known,50,870.655046983821
PTCH1,NKX2-2,0.527,positive,known,50,870.655046983821
PTCH1,RUNX2,0.597,positive,known,50,870.655046983821
PTCH1,ZIC2,0.646,positive,known,50,870.655046983821
PTCH1,GLI2,0.972,positive,known,50,870.655046983821
PTCH1,GLI3,0.989,positive,known,50,870.655046983821
PTCH1,CDON,0.998,positive,known,50,870.655046983821
PTPRG,LRIG1,0.561,negative,unknown,4,12.1024543324466
PTPRG,CNTN6,0.934,negative,unknown,4,12.1024543324466
PTTG1,USP44,0.533,negative,unknown,14,1026.24197911333
PTTG1,FGF2,0.453,negative,unknown,14,1026.24197911333
PTTG1,DBF4,0.425,negative,unknown,14,1026.24197911333
PTTG1,ECT2,0.623,negative,unknown,14,1026.24197911333
PTTG1,GOLGA2,0.445,negative,unknown,14,1026.24197911333
PTTG1,UBC,0.527,negative,unknown,14,1026.24197911333
PTTG1,HJURP,0.708,negative,unknown,14,1026.24197911333
QKI,SRSF6,0.469,positive,unknown,10,756.3836315124
QKI,CDV3,0.462,positive,unknown,10,756.3836315124
QKI,SOX2,0.504,positive,unknown,10,756.3836315124
QKI,NOVA1,0.455,positive,unknown,10,756.3836315124
QKI,BCL2L11,0.541,positive,unknown,10,756.3836315124
RAB11FIP1,RAB5A,0.506,negative,unknown,10,270.686242363366
RAB11FIP1,MSN,0.451,negative,unknown,10,270.686242363366
RAB11FIP1,SOWAHC,0.47,negative,unknown,10,270.686242363366
RAB11FIP1,EXOC7,0.584,negative,unknown,10,270.686242363366
RAB11FIP1,RAB1A,0.666,negative,unknown,10,270.686242363366
RAB1A,BET1,0.884,negative,unknown,22,619.629574620126
RAB1A,GORASP2,0.868,negative,unknown,22,619.629574620126
RAB1A,USO1,0.99,negative,unknown,22,619.629574620126
RAB1A,RAB5A,0.519,negative,unknown,22,619.629574620126
RAB1A,SEC23A,0.463,negative,unknown,22,619.629574620126
RAB1A,ULK1,0.933,negative,unknown,22,619.629574620126
RAB1A,RAB11FIP1,0.666,negative,unknown,22,619.629574620126
RAB1A,EXOC7,0.533,negative,unknown,22,619.629574620126
RAB1A,SURF4,0.657,negative,unknown,22,619.629574620126
RAB1A,SCFD1,0.946,negative,unknown,22,619.629574620126
RAB1A,GOLGA2,0.947,negative,unknown,22,619.629574620126
RAB31,RAB5A,0.633,positive,unknown,4,203.185253036724
RAB31,CREB5,0.405,positive,unknown,4,203.185253036724
RAB5A,EHD4,0.431,negative,unknown,24,3191.41816590452
RAB5A,EGF,0.696,negative,unknown,24,3191.41816590452
RAB5A,OPTN,0.405,negative,unknown,24,3191.41816590452
RAB5A,TIAM1,0.406,negative,unknown,24,3191.41816590452
RAB5A,SOX2,0.407,negative,unknown,24,3191.41816590452
RAB5A,MSN,0.421,negative,unknown,24,3191.41816590452
RAB5A,ULK1,0.452,negative,unknown,24,3191.41816590452
RAB5A,RAB11FIP1,0.506,negative,unknown,24,3191.41816590452
RAB5A,RAB1A,0.519,negative,unknown,24,3191.41816590452
RAB5A,GOLGA2,0.62,negative,unknown,24,3191.41816590452
RAB5A,RAB31,0.633,negative,unknown,24,3191.41816590452
RAB5A,TBC1D9,0.691,negative,unknown,24,3191.41816590452
RASGEF1B,UNC5D,0.41,negative,unknown,2,0
RASGRF2,GNG11,0.653,positive,unknown,2,0
RERG,INSIG1,0.406,positive,unknown,2,0
REV3L,LIG3,0.423,negative,unknown,10,218.661056282039
REV3L,ERCC6L2,0.433,negative,unknown,10,218.661056282039
REV3L,SMC5,0.487,negative,unknown,10,218.661056282039
REV3L,UBC,0.544,negative,unknown,10,218.661056282039
REV3L,POLH,0.986,negative,unknown,10,218.661056282039
RGMA,EPHA4,0.512,positive,unknown,2,0
RGS16,GNG11,0.518,negative,unknown,10,162.563809719243
RGS16,S1PR1,0.461,negative,unknown,10,162.563809719243
RGS16,CXCR4,0.409,negative,unknown,10,162.563809719243
RGS16,ADRA2B,0.504,negative,unknown,10,162.563809719243
RGS16,LPAR1,0.559,negative,unknown,10,162.563809719243
RHOU,TIAM1,0.479,negative,unknown,6,13.3135565741448
RHOU,PREX1,0.457,negative,unknown,6,13.3135565741448
RHOU,DOCK1,0.472,negative,unknown,6,13.3135565741448
RNASEH2B,DLEU7,0.46,positive,unknown,2,0
RNF150,TBC1D9,0.447,positive,unknown,2,0
RORA,ID2,0.43,positive,unknown,14,146.887869814515
RORA,BHLHE41,0.909,positive,unknown,14,146.887869814515
RORA,S1PR1,0.408,positive,unknown,14,146.887869814515
RORA,SOX2,0.492,positive,unknown,14,146.887869814515
RORA,FOXO3,0.57,positive,unknown,14,146.887869814515
RORA,WNT5B,0.628,positive,unknown,14,146.887869814515
RORA,FOXO1,0.631,positive,unknown,14,146.887869814515
RPLP1,EIF1,0.504,negative,unknown,6,361.916666666667
RPLP1,PNRC2,0.508,negative,unknown,6,361.916666666667
RPLP1,UBC,0.648,negative,unknown,6,361.916666666667
RRAGD,ATP6V1B1,0.562,positive,unknown,6,129.284927608743
RRAGD,DDIT4,0.653,positive,unknown,6,129.284927608743
RRAGD,ULK1,0.649,positive,unknown,6,129.284927608743
RRBP1,VCL,0.527,negative,unknown,12,392.02274501883
RRBP1,GJA1,0.587,negative,unknown,12,392.02274501883
RRBP1,FOXG1,0.485,negative,unknown,12,392.02274501883
RRBP1,MSN,0.509,negative,unknown,12,392.02274501883
RRBP1,ATL2,0.456,negative,unknown,12,392.02274501883
RRBP1,TPM4,0.66,negative,unknown,12,392.02274501883
RTL1,PLAGL1,0.472,negative,unknown,8,40.9729982867198
RTL1,BEGAIN,0.602,negative,unknown,8,40.9729982867198
RTL1,DIO3,0.791,negative,unknown,8,40.9729982867198
RTL1,SGCE,0.436,negative,unknown,8,40.9729982867198
RTN4,EPHA4,0.5,positive,unknown,14,587.361886018312
RTN4,ATP1B3,0.526,positive,unknown,14,587.361886018312
RTN4,NRG1,0.443,positive,unknown,14,587.361886018312
RTN4,DPYSL2,0.416,positive,unknown,14,587.361886018312
RTN4,IFITM3,0.459,positive,unknown,14,587.361886018312
RTN4,NAV1,0.536,positive,unknown,14,587.361886018312
RTN4,ATL2,0.61,positive,unknown,14,587.361886018312
RUNX2,VCL,0.418,positive,unknown,70,3036.78086073628
RUNX2,SFRP1,0.473,positive,unknown,70,3036.78086073628
RUNX2,GLI1,0.689,positive,unknown,70,3036.78086073628
RUNX2,LGALS3,0.887,positive,unknown,70,3036.78086073628
RUNX2,JAG1,0.487,positive,unknown,70,3036.78086073628
RUNX2,NOTCH2,0.41,positive,unknown,70,3036.78086073628
RUNX2,SMAD7,0.819,positive,unknown,70,3036.78086073628
RUNX2,FGF2,0.753,positive,unknown,70,3036.78086073628
RUNX2,CDH6,0.511,positive,unknown,70,3036.78086073628
RUNX2,EGF,0.44,positive,unknown,70,3036.78086073628
RUNX2,CDH11,0.446,positive,unknown,70,3036.78086073628
RUNX2,GJA1,0.418,positive,unknown,70,3036.78086073628
RUNX2,KIT,0.638,positive,unknown,70,3036.78086073628
RUNX2,FRZB,0.452,positive,unknown,70,3036.78086073628
RUNX2,ANXA5,0.523,positive,unknown,70,3036.78086073628
RUNX2,SHH,0.659,positive,unknown,70,3036.78086073628
RUNX2,SOX2,0.693,positive,unknown,70,3036.78086073628
RUNX2,PTCH1,0.597,positive,unknown,70,3036.78086073628
RUNX2,HEY1,0.889,positive,unknown,70,3036.78086073628
RUNX2,FOXO3,0.402,positive,unknown,70,3036.78086073628
RUNX2,FGFR3,0.675,positive,unknown,70,3036.78086073628
