"","ENSEMBLE","gene","module","merged_module","cor_abs","cor"
"230","ENSG00000082497","SERTAD4","blue","blue",0.00712669083772244,-0.00712669083772244
"622","ENSG00000115163","CENPA","blue","blue",0.00712097250730187,-0.00712097250730187
"480","ENSG00000107731","UNC5B","turquoise","blue",0.00711610590815023,-0.00711610590815023
"1723","ENSG00000171530","TBCA","blue","blue",0.0071133748376332,-0.0071133748376332
"1183","ENSG00000144579","CTDSP1","blue","blue",0.0071039553330917,0.0071039553330917
"45","ENSG00000012660","ELOVL5","blue","blue",0.00710276163929589,-0.00710276163929589
"1165","ENSG00000143761","ARF1","turquoise","blue",0.00706236348587056,-0.00706236348587056
"168","ENSG00000070770","CSNK2A2","turquoise","blue",0.00702000661690368,-0.00702000661690368
"821","ENSG00000128512","DOCK4","blue","blue",0.00701774643738421,0.00701774643738421
"2147","ENSG00000204842","ATXN2","blue","blue",0.00695948948284952,-0.00695948948284952
"2180","ENSG00000213557","RPL31P43","blue","blue",0.00694045612267406,0.00694045612267406
"2097","ENSG00000198355","PIM3","turquoise","blue",0.00693634691096084,-0.00693634691096084
