"","Dim.1","Dim.2","Dim.3",""
"ENSG00000244621","-0.707506164235363","-0.517928971202928","0.0372366591639263","RPS17P11"
"ENSG00000072133","0.783177800584653","-0.416002675028737","0.0171758402454549","RPS6KA6"
"ENSG00000279114","0.493288051413943","0.702239173561431","-0.0222395403226865",NA
"ENSG00000105048","-0.389602492307925","0.785500323128486","0.0879074092586071","TNNT1"
"ENSG00000185551","-0.88276886295771","0.00105886021258977","0.0135305456202392","NR2F2"
"ENSG00000226928","-0.832822086164296","0.146529208147085","-0.0805403763561098",NA
"ENSG00000089225","-0.546803469692536","-0.674522406382148","-0.0986540023958764","TBX5"
"ENSG00000169306","-0.804210339361878","-0.145873225133596","-0.206367181444479","IL1RAPL1"
"ENSG00000163661","-0.870883235427043","0.0222252471703388","-0.00368029395055562","PTX3"
"ENSG00000275464","0.458047173518332","0.74081979332454","-0.0321503606422582","LOC102724159"
"ENSG00000137285","-0.770277176742021","-0.362519905486118","0.235018738552422","TUBB2B"
"ENSG00000158555","-0.561245388921883","0.668644072577009","-0.00339217121788942","GDPD5"
"ENSG00000170381","0.427873330864574","-0.615544174755883","0.382315938399884","SEMA3E"
"ENSG00000149218","-0.82075816067871","0.273931472509502","-0.0655386233935531","ENDOD1"
"ENSG00000114315","0.229511690841229","-0.843967446525601","-0.107982269147384","HES1"
"ENSG00000136546","0.488616853023862","-0.64124680628543","0.335696624279096","SCN7A"
"ENSG00000188906","0.626167735964214","-0.571173733638776","0.0961843100451451","LRRK2"
"ENSG00000144810","0.0509809319362684","-0.798594775065786","0.302168509626224","COL8A1"
"ENSG00000104267","-0.507980425290609","0.67671858093262","-0.197202535946283","CA2"
"ENSG00000091879","-0.63651134944394","0.0753524325418363","0.58697416929716","ANGPT2"
"ENSG00000164946","0.639278204237343","-0.541020105568395","-0.0255376129374791","FREM1"
"ENSG00000131149","0.748129983390399","-0.42083092695499","-0.115611884969521","GSE1"
"ENSG00000143195","-0.870151891714277","-0.0113317387975559","-0.0177181163979345","ILDR2"
"ENSG00000198910","-0.573098605356099","-0.596563382892522","0.258053201093983","L1CAM"
"ENSG00000125740","-0.803683538142259","-0.292176729545071","0.0405145807868321","FOSB"
"ENSG00000108821","-0.636863581343732","-0.10653027504506","-0.580796897695619","COL1A1"
"ENSG00000067798","-0.602301248165995","0.440266255651665","0.42773484773444","NAV3"
"ENSG00000120549","-0.820826446011316","0.13457563209963","0.23680637327481","KIAA1217"
"ENSG00000155966","0.737509803514202","-0.0846829714322485","-0.429017577964874","AFF2"
"ENSG00000121310","0.7928035036683","-0.123377373462421","-0.24670134643284","ECHDC2"
"ENSG00000186960","0.624646237977821","-0.540012153847424","0.144696396179969","LINC01551"
"ENSG00000201700","-0.36587226775211","-0.778666066280989","-0.0935257199545643","SNORD113-3"
"ENSG00000125462","-0.107746386632762","0.668993318435225","0.389227905780906","MIR9-1HG"
"ENSG00000273540","-0.640299080890259","0.51995565826216","0.220768657246585","AGBL1"
"ENSG00000198914","-0.371969995718748","0.51775485990238","0.520904444207291","POU3F3"
"ENSG00000104332","0.812463813629069","0.0405229352056283","-0.272419536628871","SFRP1"
"ENSG00000274422","0.686457092297335","0.513268647464224","-0.0870462448536141",NA
"ENSG00000232938","0.414442591493872","0.746472406971907","-0.00316546561873624","RPL23AP87"
"ENSG00000249992","-0.676042302629236","0.104696622712089","-0.503490917485479","TMEM158"
"ENSG00000244694","-0.795481615823212","-0.116622400758231","-0.266891843124802","PTCHD4"
"ENSG00000004848","0.45047698108414","-0.264799967445443","0.638030783670746","ARX"
"ENSG00000148175","0.822046347175131","-0.0263079284306153","-0.197705036599234","STOM"
"ENSG00000185483","-0.662655747177239","0.506803375326688","0.158199178023144","ROR1"
"ENSG00000241945","-0.329268426967029","-0.776608906565877","0.0387288755269559","PWP2"
"ENSG00000134817","-0.81843473860643","-0.0877373712132883","-0.103888553983965","APLNR"
"ENSG00000137959","0.770520991343026","0.0155048891201655","-0.0219270630606062","IFI44L"
"ENSG00000198756","-0.850421825614165","0.0264499964709776","-0.00920913812069453","COLGALT2"
"ENSG00000185869","0.399363651191367","0.742577379011691","0.069289899300623","ZNF829"
"ENSG00000100311","-0.466819064894954","0.163078163079904","-0.67924847484941","PDGFB"
"ENSG00000128610","0.347345161622023","-0.504011427731121","0.485106204490422","FEZF1"
"ENSG00000075290","-0.565822752267055","0.479266141979333","0.37910710546075","WNT8B"
"ENSG00000279099","0.078467548421056","0.718690871194659","0.411821845859261",NA
"ENSG00000182393","-0.12818465542031","0.691981928287616","0.442314849145323","IFNL1"
"ENSG00000189292","-0.79250003855953","-0.04636369035456","-0.0807256898217436","ALKAL2"
"ENSG00000251095","-0.762910843202411","0.0277337566795926","-0.34458279756028",NA
"ENSG00000177469","-0.794085751490951","-0.252829240352699","0.107806551056581","CAVIN1"
"ENSG00000048392","-0.757878007525945","-0.029004392319305","-0.358248580191315","RRM2B"
"ENSG00000132205","-0.817874816524694","0.188282508941413","0.0142961891553906","EMILIN2"
"ENSG00000138496","0.476149022710522","0.662805118433133","0.187204726536586","PARP9"
"ENSG00000165259","0.39256266657291","0.746867101283009","0.0125101304849645","HDX"
"ENSG00000278957","0.70840758764611","-0.0378344243604037","-0.421763791980665",NA
"ENSG00000148704","0.524590710049346","-0.632341371083513","0.0264830271549082","VAX1"
"ENSG00000170477","0.662757446257639","-0.501969259687471","0.0114686830067449","KRT4"
"ENSG00000087086","-0.722898988667399","-0.100088482973234","-0.42649986685152","FTL"
"ENSG00000164932","-0.799943963757544","-0.240496532789537","0.0245221582472351","CTHRC1"
"ENSG00000113916","-0.746207931293127","0.36090908020742","-0.0136228891142792","BCL6"
"ENSG00000118946","-0.801278830285876","0.00319319485773453","0.225515122735668","PCDH17"
"ENSG00000141052","0.617936612572855","-0.446752004968188","0.266292767369139","MYOCD"
"ENSG00000160789","-0.799646316139549","-0.173082998629738","-0.176063050953567","LMNA"
"ENSG00000125148","-0.814047526468315","0.162975005934586","0.0345824715024332","MT2A"
"ENSG00000181381","0.28888350391452","0.741171059035303","0.204683039028706","DDX60L"
"ENSG00000126709","0.310920833248135","0.704189669661619","0.108293622168382","IFI6"
"ENSG00000233237","-0.747416518084193","0.313436399622327","0.135777531485726","LINC00472"
"ENSG00000185442","0.348448158060727","-0.716694876271686","0.148559822874991","FAM174B"
"ENSG00000106003","-0.579333737943041","0.459947159034458","0.338823078082044","LFNG"
"ENSG00000165072","-0.664931206881655","0.408709237057581","0.264295400591655","MAMDC2"
"ENSG00000135114","-0.21090561734376","-0.624469447268682","0.49586652820845","OASL"
"ENSG00000104722","-0.734101899373431","0.201943985553611","0.28505538206004","NEFM"
"ENSG00000169116","-0.778567946604996","0.0519979382577455","-0.0577526491995723","PARM1"
"ENSG00000237515","-0.791170393355563","0.118128117580222","-0.161004888166855","SHISA9"
"ENSG00000130176","-0.734909770202394","0.177548673456899","-0.277583496238493","CNN1"
"ENSG00000141433","-0.739715484611286","0.208468726558704","0.17691030729736","ADCYAP1"
"ENSG00000179008","0.757298718054163","0.0941274045292052","-0.221652656880969","C14orf39"
"ENSG00000128591","-0.719834507178097","-0.29907856947871","-0.250439298250108","FLNC"
"ENSG00000118523","-0.774190752552544","-0.203303319389231","0.174721398041767","CCN2"
"ENSG00000181744","0.172749536734385","-0.796248117368724","-0.102704793177359","DIPK2A"
"ENSG00000156675","-0.752470150648519","0.2806107734081","-0.0627030508147955","RAB11FIP1"
"ENSG00000196542","0.743979899484699","-0.258129742797951","-0.149788341036838","SPTSSB"
"ENSG00000204262","-0.433718089470301","-0.612465400739237","0.321573660785078","COL5A2"
"ENSG00000133216","0.538571594873647","-0.612746746505226","0.0082561709231039","EPHB2"
"ENSG00000177181","0.602133705197173","-0.487215713855205","0.0906417365489584","RIMKLA"
"ENSG00000169744","0.749984841663359","-0.275219582431832","0.0441947610209106","LDB2"
"ENSG00000111331","0.41090768096176","0.585720620009277","0.354909739463165","OAS3"
"ENSG00000121440","0.479433781245048","-0.635251940857649","-0.0615724976397448","PDZRN3"
"ENSG00000167555","0.396457574765786","0.649068603915893","-0.0124828969151972","ZNF528"
"ENSG00000134363","-0.588249514865818","-0.11299902002521","-0.533741196721335","FST"
"ENSG00000163191","-0.744739443576105","-0.218124655144907","0.156500692557865","S100A11"
"ENSG00000250742","0.306720920869285","-0.488917147347753","0.531921260541633","LINC02381"
"ENSG00000112773","-0.780290040703863","-0.101400054877829","-0.166346149761487","TENT5A"
"ENSG00000184588","-0.779637480642205","0.0507819866670732","-0.171441615112935","PDE4B"
"ENSG00000158270","-0.14607826913793","0.0273723068806737","0.792349380632919","COLEC12"
"ENSG00000160188","0.634331061455715","-0.410189901256336","0.111527356285165","RSPH1"
"ENSG00000111335","0.210103416917711","0.663974256656509","0.376498054471631","OAS2"
"ENSG00000243943","0.530061296974406","0.603380193647648","0.00723288123207239","ZNF512"
"ENSG00000064309","-0.676236506126852","0.372557225011953","0.166166389858583","CDON"
"ENSG00000164929","-0.774188312802686","-0.00214726512835977","0.191733523401617","BAALC"
"ENSG00000130303","0.375350473279436","0.673345661158888","0.0304611875817464","BST2"
"ENSG00000114251","0.209079666774561","-0.726851557907426","0.255878488235202","WNT5A"
"ENSG00000285804","0.715629606374699","0.274267147594929","-0.114403190242171",NA
"ENSG00000120669","0.589426919928225","0.214422365913363","-0.467842615499733","SOHLH2"
"ENSG00000147145","-0.626808650591372","0.133756050032328","0.466057263349807","LPAR4"
"ENSG00000125848","-0.629627159779218","-0.340858483985679","0.346424119134935","FLRT3"
"ENSG00000215252","0.487427120995112","0.632775224010047","0.0233913399749939","GOLGA8B"
"ENSG00000187098","0.498025169632364","-0.547850662587986","-0.00403772687303889","MITF"
"ENSG00000287340","-0.00625705214501169","0.624322864952731","0.454241087802684","LOC124903640"
"ENSG00000274184","0.467476764176977","0.488562616809647","-0.37412785704006",NA
"ENSG00000176399","-0.259111023951128","0.0507176197575831","0.748662759324648","DMRTA1"
"ENSG00000157680","0.680002327771283","-0.00127602098600418","-0.342837805537297","DGKI"
"ENSG00000185274","-0.701419321955036","-0.31355970399177","-0.18688095877163","GALNT17"
"ENSG00000116962","0.621045291430029","-0.506761105388455","-0.0378865116357658","NID1"
"ENSG00000198355","-0.701561135499091","0.118243180683134","-0.357675811194926","PIM3"
"ENSG00000115474","-0.0335660269120114","0.708222280556062","0.290639514451133","KCNJ13"
"ENSG00000215808","-0.461219519541174","-0.620822764103633","0.0144784337508242","LINC01139"
"ENSG00000150347","-0.777676941022016","-0.0348033844776227","0.0633340230991192","ARID5B"
"ENSG00000079102","0.480525468108928","-0.471299740028829","0.401823132583842","RUNX1T1"
"ENSG00000163666","0.54539944485316","0.405600218415122","-0.370259219082911","HESX1"
"ENSG00000171345","-0.143504361739079","0.622732315135182","0.465955451634067","KRT19"
"ENSG00000105327","-0.720903316483036","-0.225294598496205","-0.196279145907095","BBC3"
"ENSG00000198886","-0.554732721678361","-0.543322076530429","-0.0822035092724008","ND4"
"ENSG00000183287","-0.460801976813219","0.312677395267548","0.5384421466415","CCBE1"
"ENSG00000164330","-0.632531351839914","0.363727310799551","0.200750919644735","EBF1"
"ENSG00000099282","-0.0572635465969619","0.726703333039581","0.278952005971253","TSPAN15"
"ENSG00000169218","-0.0574125811075546","0.668313148403518","0.343418922223065","RSPO1"
"ENSG00000198728","-0.228594768074646","-0.746379511619544","0.00509395799415225","LDB1"
"ENSG00000068366","-0.778815060685174","0.0248359944130163","-0.0764043987339191","ACSL4"
"ENSG00000188290","-0.459334389942022","0.560458490012931","-0.247472336054007","HES4"
"ENSG00000091129","0.5417620993793","-0.539544606182338","-0.138674406578337","NRCAM"
"ENSG00000197565","-0.604665217541779","0.455853610022679","0.197888117703408","COL4A6"
"ENSG00000204103","0.289613372040077","-0.613974018770133","0.379707029200606","MAFB"
"ENSG00000213967","0.363205358756602","0.67425331305872","0.0600260922571753","ZNF726"
"ENSG00000046653","0.165806853224537","-0.768132814010258","-0.0593317977310346","GPM6B"
"ENSG00000250366","-0.559320531474946","0.52840664141466","-0.116625717536035","TUNAR"
"ENSG00000162733","0.0442272960895081","-0.591308504364624","0.496991318327188","DDR2"
"ENSG00000092421","0.57174292671751","-0.52943537307128","-0.0625103038267766","SEMA6A"
"ENSG00000113319","0.638440652249108","-0.290348595564764","0.326260156671696","RASGRF2"
"ENSG00000185950","-0.583617281830376","0.155514208489667","-0.495422991366144","IRS2"
"ENSG00000234745","0.309426898008378","0.662425276303689","0.133053064618875","HLA-B"
"ENSG00000111859","-0.717975735903879","-0.281047230240253","-0.00317577479510591","NEDD9"
"ENSG00000116991","-0.726297443758548","0.0254422819235923","-0.268180142135963","SIPA1L2"
"ENSG00000069702","-0.565878618431867","-0.496998400905165","-0.177875682373546","TGFBR3"
"ENSG00000142700","-0.588656999487392","-0.0801417182673014","0.429483061456483","DMRTA2"
"ENSG00000116791","-0.455826414485766","-0.619105091336371","-0.0388538586061446","CRYZ"
"ENSG00000182836","-0.577945255579595","-0.470910906913031","0.110744801626796","PLCXD3"
"ENSG00000152760","0.518608525010688","-0.405628122640223","0.357124657188988","DYNLT5"
"ENSG00000112782","0.469429848502651","-0.516212265142945","0.319557510511691","CLIC5"
"ENSG00000079931","0.552610822894285","-0.481380749089401","0.199767364201089","MOXD1"
"ENSG00000170549","-0.679890314230123","0.136365534931035","0.325312918904539","IRX1"
"ENSG00000188488","0.349209387561431","0.666121447939507","0.0915136121533833","SERPINA5"
"ENSG00000205464","0.515356652773545","0.564324770623712","-0.0715407246617678",NA
"ENSG00000225792","0.732358540170956","0.204545227508508","-0.0100220348952412","SNX10-AS1"
"ENSG00000167601","-0.729369230146008","-0.188572345977385","-0.145487128734877","AXL"
"ENSG00000151322","0.397022886564701","-0.652952933127712","-0.027962657736798","NPAS3"
"ENSG00000130522","-0.664550648728329","-0.399612622275929","0.00590661435228232","JUND"
"ENSG00000151332","0.724614967795128","0.00603623693642037","-0.256515392611434","MBIP"
"ENSG00000250208","-0.57814419178664","0.449483526565789","0.162086482181591","FZD10-AS1"
"ENSG00000172594","0.261096558267833","-0.678999788572169","0.23110869841275","SMPDL3A"
"ENSG00000111783","-0.619970711354551","-0.320496295223843","0.26955868710328","RFX4"
"ENSG00000236154","0.488257681679302","0.469150479075644","-0.30417810428045","LOC101929021"
"ENSG00000185022","-0.709354338958351","0.110820931241393","-0.201316133169276","MAFF"
"ENSG00000125869","-0.497921399206489","0.524715883507657","-0.197910565173664","LAMP5"
"ENSG00000234444","0.298185982464313","0.699773638709802","0.106750923550564","ZNF736"
"ENSG00000106772","-0.60377106435988","0.448612721568273","-0.0329817021859377","PRUNE2"
"ENSG00000165309","0.362696352243854","-0.613859716051793","0.203408384436554","ARMC3"
"ENSG00000183018","-0.689549512944165","-0.205361868443379","-0.208469962702701","SPNS2"
"ENSG00000144834","-0.730215289555093","0.034427910262541","0.152572413659842","TAGLN3"
"ENSG00000185650","-0.76297535281268","-0.022954603052763","-0.0122026529786939","ZFP36L1"
"ENSG00000203727","-0.60195997141928","0.234383539178355","0.345952039652549","SAMD5"
"ENSG00000135596","0.564384986979678","-0.443716323046684","-0.193777491011879","MICAL1"
"ENSG00000198682","0.26132354627897","-0.60995900246265","0.342384098906868","PAPSS2"
"ENSG00000101017","0.0521389569737805","0.730913206779114","0.114853061758546","CD40"
"ENSG00000138685","-0.753360948348386","-0.116658569028622","-0.0145677963164489","FGF2"
"ENSG00000136960","0.285127813586625","-0.651817217753533","-0.186819163151996","ENPP2"
"ENSG00000198938","-0.440708850006855","-0.599909751738641","0.0304907454890505","COX3"
"ENSG00000121060","0.535365811352919","0.506735807977029","0.118020705721262","TRIM25"
"ENSG00000049130","-0.119252466027934","-0.729413951446106","0.035544272383639","KITLG"
"ENSG00000271857","0.597969945248787","-0.182056015862159","-0.393444981692203",NA
